,image_id,planting_date,genotype,treatment,pistil_area,pistil_circularity,bbox,segm,confidence,center_x,center_y,perimeter_intersect,possible_overlap,scan_position,scan_angle,plant_id,total_scans_for_sample,y_pos_all_overlapped,y_pos_all_overlapped_len_standardized
3,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3/gt1ra3tb1_264-1~0100000008.jpg,early_planting,tb1gt1ra3,no_treatment,1725,0.8454370421803635,[[529.02      36.000576 567.227     97.139046]],"{'size': [672, 1008], 'counts': b'mVk:?\\d0=E6L2M4L3N2N1N3N2N2N101N1O1O10001O0001O1O002N001O2M2O2N2M2N3K4M3M3M4L3M6JS[Q9'}",0.9799573,547.5,605.0,False,False,01,08,_264-1,08,944.0,0.15608465608465608
4,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3/gt1ra3tb1_264-1~0100000008.jpg,early_planting,tb1gt1ra3,no_treatment,1420,0.8986781393345866,[[453.06293 337.1065  487.47177 387.6076 ]],"{'size': [672, 1008], 'counts': b'mcY9g0Ud07K3N2N2N2O1N3N0O2O2N001O001O00000001O0000001O1O1O1O1O2M2N2N3M3L5Koae:'}",0.96789527,469.5,310.0,False,False,01,08,_264-1,08,354.0,0.05853174603174603
5,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3/gt1ra3tb1_264-1~0100000008.jpg,early_planting,tb1gt1ra3,no_treatment,1825,0.6027868928552124,[[598.6376  186.62866 634.1446  270.70807]],"{'size': [672, 1008], 'counts': b'nY[<5ed0:H6H7L4I6H9J4J8G8L4N2N3N1N200O100001N2O2N1O1N3M2N3L4M5H<B>D;FnVe7'}",0.95250744,617.5,443.5,False,False,01,08,_264-1,08,621.0,0.10267857142857142
6,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3/gt1ra3tb1_264-1~0100000008.jpg,early_planting,tb1gt1ra3,no_treatment,801,0.801236766284637,[[606.4184  510.79987 632.65497 555.1632 ]],"{'size': [672, 1008], 'counts': b'fk^<?_d04L3L4M2M3N2N2N3N1O1O00100O10O2N102M3M2N3M1N4L5JgWf7'}",0.94492334,619.0,140.0,False,True,01,08,_264-1,08,14.0,0.0023148148148148147
7,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3/gt1ra3tb1_264-1~0100000008.jpg,early_planting,tb1gt1ra3,no_treatment,1753,0.8467244293575384,[[502.64816 389.10016 543.06036 449.63705]],"{'size': [672, 1008], 'counts': b'iT[:b0\\d06J3M4L4L4L3N2O1N3N1M3N1O101O0000001O01O01O0100O001O1O1O2N1O2M2O2M3M4L4L7I=_Ofg`9'}",0.94232994,523.0,252.5,False,True,01,08,_264-1,08,239.0,0.03951719576719577
8,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3/gt1ra3tb1_264-1~0100000008.jpg,early_planting,tb1gt1ra3,no_treatment,864,0.8413610366079132,[[540.5137  402.98212 566.50366 448.33105]],"{'size': [672, 1008], 'counts': b'U^S;b0[d06K4M2M3N2N1O101N100O1000000O10000O0101N2M4K8H9FodQ9'}",0.93927485,553.0,245.5,False,True,01,08,_264-1,08,225.0,0.03720238095238095
9,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3/gt1ra3tb1_264-1~0100000008.jpg,early_planting,tb1gt1ra3,no_treatment,1033,0.8255361771208741,[[425.6464  575.3592  459.19748 624.1134 ]],"{'size': [672, 1008], 'counts': b'fih89dd06J5L4K5L5K3M4M1O2N101O0001O1O001O1O1O1O2N1N3N1N4L3M4L3N4K5KQ[X;'}",0.9124768,442.0,71.5,False,True,01,08,_264-1,08,-123.0,-0.020337301587301588
0,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3/gt1ra3tb1_264-1~0200000008.jpg,early_planting,tb1gt1ra3,no_treatment,3084,0.7779498153093226,[[421.04364 226.39186 467.98407 316.41757]],"{'size': [672, 1008], 'counts': b'SVe8i0mc0`0E9J4L4M4L6J4L3M3M2N2N100O2O0O1001O001O001O001O1O1O001O1O1O1O1N2O1O1O2M2N3N1M5L5J:@c0oNR^S;'}",0.98858637,443.5,399.5,False,False,02,08,_264-1,08,932.5,0.1541005291005291
1,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3/gt1ra3tb1_264-1~0200000008.jpg,early_planting,tb1gt1ra3,no_treatment,2435,0.6784730374312581,[[450.8403  232.95529 490.9908  319.85602]],"{'size': [672, 1008], 'counts': b'TXX9<Zd0`0D9H6K5K5K5K4N2N3M2O2N1O1N2N2N2N3N1O100001O1O7I2N2N2N2M3N3M2N2N3L3M3L4L5J6I:A^Pc:'}",0.9833972,470.5,394.5,False,False,02,08,_264-1,08,917.5,0.15162037037037038
2,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3/gt1ra3tb1_264-1~0200000008.jpg,early_planting,tb1gt1ra3,no_treatment,2916,0.7098983746379267,[[530.85815  79.61356 577.0206  170.77794]],"{'size': [672, 1008], 'counts': b'`Xm:?Sd0b0F7K6K3M4L3M3N3L3N2M4L3N3L3O1N2O1O1O100O10000O1001O001N3N7I3M1O1N2N1N3M4K4K5K7I6L5L5J^\\k8'}",0.98152304,553.5,546.5,False,False,02,08,_264-1,08,1373.5,0.22701719576719576
3,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3/gt1ra3tb1_264-1~0200000008.jpg,early_planting,tb1gt1ra3,no_treatment,1079,0.8012877112573882,[[444.83505 620.83105 476.80887 670.4975 ]],"{'size': [672, 1008], 'counts': b'oYU9=_d0=E4L5L4J4N1O1N200001O1O1O2N1O2N1O1O1O1O001O1O1O001N2M4K6Io_l:'}",0.9755466,460.5,26.0,False,True,02,08,_264-1,08,-188.0,-0.031084656084656083
4,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3/gt1ra3tb1_264-1~0200000008.jpg,early_planting,tb1gt1ra3,no_treatment,2935,0.8603030515106511,[[469.96912   21.877836 519.7789    93.01754 ]],"{'size': [672, 1008], 'counts': b'b_d9=Zd0b0D8J3M2M4K5M3M2N2N1O2N101N100O1000000O20O00000000001O00O10000000O10001O00000O101O0O2O2M3L5L6I?@`kP:'}",0.9748566,494.0,616.0,False,False,02,08,_264-1,08,1582.0,0.26157407407407407
5,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3/gt1ra3tb1_264-1~0200000008.jpg,early_planting,tb1gt1ra3,no_treatment,1542,0.7091973668276731,[[529.95544 441.97473 563.6864  508.93292]],"{'size': [672, 1008], 'counts': b'jXl:9bd0<H3N2M3N0N3M3M3L4L3M4M3M3M3M3O1N200O01O100O1O1O1O1O2M3N2N6I4H8^OjbS9'}",0.97469103,546.0,196.5,False,True,02,08,_264-1,08,323.5,0.05340608465608466
6,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3/gt1ra3tb1_264-1~0200000008.jpg,early_planting,tb1gt1ra3,no_treatment,1335,0.8780423149655178,[[598.461   322.15604 634.68274 373.16818]],"{'size': [672, 1008], 'counts': b'iRZ<:3MTd0c0M3M3N2M3N2N2N1N2O100O2O0O100O100000O100O100O2N1O2M2O2M3N2M4K5L6JaSe7'}",0.9719663,616.5,324.0,False,False,02,08,_264-1,08,706.0,0.11673280423280423
7,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3/gt1ra3tb1_264-1~0200000008.jpg,early_planting,tb1gt1ra3,no_treatment,2486,0.7504933226988618,[[565.9272  582.70874 607.9239  663.8807 ]],"{'size': [672, 1008], 'counts': b'Sfd;m0Pd06L3L5M3M3L3M3M3M2N2M3N1O1N2N2N2M3O1O1O2O000001O1N2O3M1O1N2M3M2O1N3M3L4L4K6J5I9A`mU8'}",0.96940863,587.0,48.5,False,True,02,08,_264-1,08,-120.5,-0.01984126984126984
8,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3/gt1ra3tb1_264-1~0200000008.jpg,early_planting,tb1gt1ra3,no_treatment,2813,0.7827484511656383,[[569.93054 283.23138 618.7539  368.3385 ]],"{'size': [672, 1008], 'counts': b'QQg;b0[d05K5K4M3M2N3M3K4M4L7K4L3M3M3M3N1N2O1N101O00000000000001O001N101O0N3M3N1N3M4M2N2L5L4M3K6J6^Oh0CVdo7'}",0.9692081,594.0,345.5,False,False,02,08,_264-1,08,770.5,0.12731481481481483
9,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3/gt1ra3tb1_264-1~0200000008.jpg,early_planting,tb1gt1ra3,no_treatment,2159,0.7250638141230694,[[479.89392 351.45648 523.7753  427.78217]],"{'size': [672, 1008], 'counts': b'X\\k98cd0a0A8J3L4M3M3M2N2N1O1O1O1N2L4J7I60000000000001O2N2M4M2N1O1O3L3M3L3M4L3M4L3N2N3L4M3L5Kklm9'}",0.9582141,501.0,281.0,False,False,02,08,_264-1,08,577.0,0.09540343915343916
10,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3/gt1ra3tb1_264-1~0200000008.jpg,early_planting,tb1gt1ra3,no_treatment,1825,0.7384749091981991,[[466.86926 609.2299  510.717   672.     ]],"{'size': [672, 1008], 'counts': b'j\\d9:1OYd0i0C2N2M3N3N0O1O2N100O1E;00O1001O002N1O1O2N1O1O001O1O1O1O1O1O2N1O2N4L2N3M4K6K7I<BVUV:'}",0.95522,489.0,31.0,True,True,02,08,_264-1,08,-173.0,-0.028604497354497355
11,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3/gt1ra3tb1_264-1~0200000008.jpg,early_planting,tb1gt1ra3,no_treatment,1852,0.6644328512091475,[[599.2015  594.779   636.20654 669.13007]],"{'size': [672, 1008], 'counts': b'Uf[<b0Xd08K6H5K5L5L3L4H8L4M3N2O1O00100000000001O1O1O2N1N2O2M3M6I8H9F9F9A_Ud7'}",0.9383204,618.0,40.5,False,True,02,08,_264-1,08,-144.5,-0.023809523809523808
12,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3/gt1ra3tb1_264-1~0200000008.jpg,early_planting,tb1gt1ra3,no_treatment,1439,0.8139250603423176,[[450.1291  381.69376 487.47433 439.44934]],"{'size': [672, 1008], 'counts': b'Z[X9d0Yd08I5L2N3M3N1N2O1N2O002N1O10000O100O01O1O1O1O1O1O2N2N2N2N2N2N1M3M5I<AUUf:'}",0.91386616,468.0,261.0,False,True,02,08,_264-1,08,517.0,0.08548280423280423
0,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3/gt1ra3tb1_264-1~0300000008.jpg,early_planting,tb1gt1ra3,no_treatment,2050,0.6425773363077703,[[446.48337 324.84018 483.696   405.58496]],"{'size': [672, 1008], 'counts': b'dfU9c0Xd0;G6K4K4N2M2M4]Ob0M3N2O1O1O100O11O001O001O1O1O4L>B001N2O0O1O2L5L3L5K8H:CeUh:'}",0.97983485,464.5,307.0,False,False,03,08,_264-1,08,962.0,0.15906084656084657
1,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3/gt1ra3tb1_264-1~0300000008.jpg,early_planting,tb1gt1ra3,no_treatment,2870,0.7155198252727462,[[530.3153  486.96487 577.24176 578.30316]],"{'size': [672, 1008], 'counts': b'Sem:>Vd0`0G8I5L3M4M3M3L3N3M2M4L4L3N3M3N1O1O101N1O10000O100001O1O1O3M5J4M1L4L4L4M3M3L4K6K4L5K6J`0\\OcZj8'}",0.9787815,554.0,138.5,False,True,03,08,_264-1,08,288.0,0.047619047619047616
2,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3/gt1ra3tb1_264-1~0300000008.jpg,early_planting,tb1gt1ra3,no_treatment,1350,0.8866181502393748,[[423.9396 625.6727 461.2694 672.    ]],"{'size': [672, 1008], 'counts': b'_lf8;Yd0`0I4M2N3M2O1N2O1O100O100O1001O00001O00001O001O1O1O1O1O1O1O1O1N2N2N2K6K5JnZV;'}",0.9715243,442.0,23.0,True,True,03,08,_264-1,08,-174.0,-0.028769841269841268
3,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3/gt1ra3tb1_264-1~0300000008.jpg,early_planting,tb1gt1ra3,no_treatment,1887,0.8113844829073648,[[520.912   180.4095  560.50635 248.76468]],"{'size': [672, 1008], 'counts': b'gSf:c0Yd08J5J6K3N2M2N3N2N1O1O1O1O1O1O1O1O1O1O1O1O1O1O0100O2O2M3N4K2O2M2N2N3L4L4K8Gd^V9'}",0.97125185,539.5,457.0,False,False,03,08,_264-1,08,1562.0,0.25826719576719576
4,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3/gt1ra3tb1_264-1~0300000008.jpg,early_planting,tb1gt1ra3,no_treatment,906,0.874770670705468,[[624.9549  390.6138  654.59485 433.45715]],"{'size': [672, 1008], 'counts': b'mVk<>_d05K4M2N3N1N2N3N1O100O1O1O1O100O1000O1O1O2N1O2N2M4M2M6JamW7'}",0.9700768,639.5,261.0,False,True,03,08,_264-1,08,778.0,0.12863756613756613
5,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3/gt1ra3tb1_264-1~0300000008.jpg,early_planting,tb1gt1ra3,no_treatment,2233,0.6828814873654632,[[493.39072  28.42576 530.0502  113.66435]],"{'size': [672, 1008], 'counts': b'PXT:b0Vd0>F:G:F9H4L4L3M3N100N200O1O1O2N100001O1N2O1O2N2N2M4K6H5L5K5M2M5K4K7EXYj9'}",0.9678734,511.0,600.0,False,False,03,08,_264-1,08,2134.0,0.35284391534391535
6,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3/gt1ra3tb1_264-1~0300000008.jpg,early_planting,tb1gt1ra3,no_treatment,1540,0.6248709860165641,[[418.64288 334.434   449.60916 410.22583]],"{'size': [672, 1008], 'counts': b'cZc8?]d0=F6I4M4K3N2M3M2N3K4L4N2N2N2O2N1000000001N2Ob0^O2L6K3L7I7G;DV_^;'}",0.9646083,433.5,298.5,False,False,03,08,_264-1,08,928.0,0.15343915343915343
7,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3/gt1ra3tb1_264-1~0300000008.jpg,early_planting,tb1gt1ra3,no_treatment,2609,0.8364292586148617,[[475.43655 421.35724 522.38354 492.51535]],"{'size': [672, 1008], 'counts': b'__i91ad0Q1WO:G7K4M2O2N1O100O2O0O10000000000O100O100O100O100O0100O1000001N101O001N2O1N2N2N3L7I9EXUo9'}",0.9645464,498.5,215.0,False,True,03,08,_264-1,08,594.0,0.09821428571428571
8,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3/gt1ra3tb1_264-1~0300000008.jpg,early_planting,tb1gt1ra3,no_treatment,781,0.7963785185384051,[[552.18994 206.81476 576.4074  253.6271 ]],"{'size': [672, 1008], 'counts': b'TT[;6gd0;D6M3L4L4L3N1O2N100O100O100000O1N2O2N2N2L`0\\OVYk8'}",0.9435373,564.0,442.0,False,False,03,08,_264-1,08,1502.0,0.24834656084656084
9,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3/gt1ra3tb1_264-1~0300000008.jpg,early_planting,tb1gt1ra3,no_treatment,2271,0.8138810301675938,[[564.5486      0.8665448 605.3177     67.5427   ]],"{'size': [672, 1008], 'counts': b'kib;a0Yd0=D:G8G8J5M2N2O0O10000000000000000000000000000000000000O1O2N1N2O2L3N4M5I6I:EcSY8'}",0.9363756,584.0,638.5,False,False,03,08,_264-1,08,2288.0,0.3783068783068783
10,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3/gt1ra3tb1_264-1~0300000008.jpg,early_planting,tb1gt1ra3,no_treatment,784,0.695573477508793,[[455.1954 630.2019 487.298  672.    ]],"{'size': [672, 1008], 'counts': b'ba\\9=]d07L3O1N2O1O1N2L4N2O100O1O100O11O002N3lNW\\Ok0Rd0M2N2N1O2N3M2N4L3LWme:'}",0.89516115,471.0,20.5,True,True,03,08,_264-1,08,-184.0,-0.03042328042328042
0,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3/gt1ra3tb1_264-1~0400000008.jpg,early_planting,tb1gt1ra3,no_treatment,1679,0.8051227472990652,[[523.3046  585.43304 558.9448  649.7796 ]],"{'size': [672, 1008], 'counts': b'U_h:l0Rd04M2M3M3N2M2O2N2N1O1O1O2M2O1N2N2O1O10O1000001O2N2N1N3M3M2N2M4L4K6J9@URV9'}",0.9860767,541.0,53.5,False,True,04,08,_264-1,08,1.5,0.00016534391534391533
1,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3/gt1ra3tb1_264-1~0400000008.jpg,early_planting,tb1gt1ra3,no_treatment,2697,0.7031808513359527,[[564.375   367.1675  606.35    459.88275]],"{'size': [672, 1008], 'counts': b'VVc;h0Sd08I6J5K5L3N3M3L4L4M3L4M2O1O1O1O2N1O1O1O1O1O1O010O1O10000000O3N1N2O4K6I:Fc0\\O:ESgX8'}",0.9845828,584.0,256.5,False,True,04,08,_264-1,08,1016.5,0.167989417989418
2,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3/gt1ra3tb1_264-1~0400000008.jpg,early_planting,tb1gt1ra3,no_treatment,2253,0.6946639856418576,[[492.59683 432.14426 531.5177  515.84515]],"{'size': [672, 1008], 'counts': b'gYU:U1gc07K3N2M2N2O2L3F:L5M2N2O1O1O101O0000000001N3N1O4K6J4L2M3N2N2M3M4L4M4K9F]bh9'}",0.98339915,512.5,197.0,False,True,04,08,_264-1,08,719.0,0.11888227513227513
3,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3/gt1ra3tb1_264-1~0400000008.jpg,early_planting,tb1gt1ra3,no_treatment,1226,0.7901018608855532,[[441.0096  297.24854 475.30432 351.61945]],"{'size': [672, 1008], 'counts': b'j[R93id0;G6K3M3M5L5I6K4K3N2O1O0001O001O1O1O1O1O2N1N2O1O2M3N2N1N3M4L4L6Hi^m:'}",0.9734456,458.0,347.5,False,False,04,08,_264-1,08,1471.5,0.24322089947089948
4,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3/gt1ra3tb1_264-1~0400000008.jpg,early_planting,tb1gt1ra3,no_treatment,2796,0.6892382675610507,[[572.19226  22.97089 615.2519  116.06474]],"{'size': [672, 1008], 'counts': b']Sh;<Sd0d0D>H6J7J5L4K4M2N2M201N1N2O1O1M3N2O10000001O2N8H3M1O1O1N2O1O1N2O1N3N1N3M4K5J7C>XO``R8'}",0.9600239,593.0,602.5,False,False,04,08,_264-1,08,2746.5,0.4540343915343915
5,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3/gt1ra3tb1_264-1~0400000008.jpg,early_planting,tb1gt1ra3,no_treatment,3054,0.6667022864711408,[[495.1705    37.971752 541.6078   137.46422 ]],"{'size': [672, 1008], 'counts': b'ebU:e0Xd06K4L4M6J5K4L3L3K5M3L4M4L2N3M2M3L4L4N2N2O100O1000000001O0O3N4K8H5K3M2N1O3K4L4K5J7I6K6K6Il\\b9'}",0.9594253,518.0,586.5,False,False,04,08,_264-1,08,2666.5,0.4408068783068783
