,image_id,planting_date,genotype,treatment,pistil_area,pistil_circularity,bbox,segm,confidence,center_x,center_y,perimeter_intersect,possible_overlap,scan_position,scan_angle,plant_id,total_scans_for_sample,y_pos_all_overlapped,y_pos_all_overlapped_len_standardized
10,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3_het/gt1ra3tb1_262-1~0100000008.jpg,early_planting,tb1gt1ra3_het,no_treatment,2066,0.7718908191274593,[[4.8266977e+02 4.1022995e-01 5.2055682e+02 7.0202545e+01]],"{'size': [672, 1008], 'counts': b'kol9l0Rd06J5K3M4K4L5K3L5L3O100O1000000000000010O1O001O1O1O1O0O2O1N3N2M4L>A8I4L7HfVP:'}",0.93615574,501.0,637.0,False,False,01,08,_262-1,06,1008.0,0.21428571428571427
13,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3_het/gt1ra3tb1_262-1~0100000008.jpg,early_planting,tb1gt1ra3_het,no_treatment,1007,0.8123297175543842,[[621.3354  227.88885 653.3978  275.20233]],"{'size': [672, 1008], 'counts': b'n]h<8gd02L6I7K4L2O2O1N3M100O1O100N2N2O001O010O02N1O1O2N1O2M4M2M4K7DggX7'}",0.9276265,637.0,420.5,False,False,01,08,_262-1,06,575.0,0.12223639455782313
0,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3_het/gt1ra3tb1_262-1~0200000008.jpg,early_planting,tb1gt1ra3_het,no_treatment,1625,0.8585220285301018,[[498.9829  167.01549 535.7195  224.70604]],"{'size': [672, 1008], 'counts': b'SZX:a0Wd0:I7J5M3M3N1O2O0O2N101N100O101O0O1000O100O100O1O2O0O2N1N4M2M3M3N3L4M:@\\be9'}",0.98602194,517.5,477.5,False,False,02,08,_262-1,06,1166.5,0.24787414965986396
1,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3_het/gt1ra3tb1_262-1~0200000008.jpg,early_planting,tb1gt1ra3_het,no_treatment,2841,0.7113617499806343,[[556.9122      1.1003435 602.69525    88.9725   ]],"{'size': [672, 1008], 'counts': b'kW^;5\\d0k0\\O<G8I6L3M3N2N1O2N100O1O1N2GhMd]O^2Zb05N20000000000001O1N2O4L3L5K2O1N2N1N3N1O2N2M3M3M4L4K;EoQ[8'}",0.98471755,579.0,627.0,False,False,02,08,_262-1,06,1615.0,0.3433248299319728
3,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3_het/gt1ra3tb1_262-1~0200000008.jpg,early_planting,tb1gt1ra3_het,no_treatment,3026,0.8758277392590718,[[445.45853   0.      503.37567  67.19307]],"{'size': [672, 1008], 'counts': b'dPV9131ad0g0@7K4K4M3L3N3M2N2O2M2O2N1O1O1N2O001O00001O00000000000000000000000001O000O101N100O1O1O1N2N2M3K5O2N1O2N2M4L5Ji\\[:'}",0.98028564,475.0,639.5,True,False,02,08,_262-1,06,1652.5,0.35119047619047616
6,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3_het/gt1ra3tb1_262-1~0200000008.jpg,early_planting,tb1gt1ra3_het,no_treatment,1845,0.8460675416644848,[[455.98325 310.18317 497.0441  375.52362]],"{'size': [672, 1008], 'counts': b'_W\\9d0Yd05L5K4L3M4L3N1N3O2M2N3N1N2N2O000O100000000001N101O1O1O1N2N3N1L5M3M2N3M4J8E;H\\e_:'}",0.96918654,476.0,328.0,False,False,02,08,_262-1,06,718.0,0.1526360544217687
7,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3_het/gt1ra3tb1_262-1~0200000008.jpg,early_planting,tb1gt1ra3_het,no_treatment,1667,0.850363213038057,[[584.16125 142.51938 623.59424 204.96666]],"{'size': [672, 1008], 'counts': b'TRP<?]d09J5K4K3N3M2M3N2N2N2N2N3N0O2O0O2O00000001N2O1O2N1O1O1N101N2N2M3M3J6L4J7DXUm7'}",0.96075684,603.0,498.0,False,False,02,08,_262-1,06,1228.0,0.26105442176870747
9,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3_het/gt1ra3tb1_262-1~0200000008.jpg,early_planting,tb1gt1ra3_het,no_treatment,1872,0.8241044526559281,[[531.42255 299.7826  571.86896 364.60577]],"{'size': [672, 1008], 'counts': b'X^m:?]d08K4L3L4O1M2N3M2N2N2L4N2M2O1O1O1O1O10000O100O100O10000001N2N3M3L3M4M3K4L5K5KU_n8'}",0.91881305,551.0,339.5,False,False,02,08,_262-1,06,752.5,0.1598639455782313
11,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3_het/gt1ra3tb1_262-1~0200000008.jpg,early_planting,tb1gt1ra3_het,no_treatment,904,0.7621949321984579,[[611.7426  166.01953 643.466   216.29654]],"{'size': [672, 1008], 'counts': b'Q_b<;cd04K4M5K4M2N1N200N2O100O1O100O1000O000O2N11O00O2O001N4Kie`7'}",0.9027369,626.5,482.0,False,False,02,08,_262-1,06,1180.0,0.2508503401360544
12,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3_het/gt1ra3tb1_262-1~0200000008.jpg,early_planting,tb1gt1ra3_het,no_treatment,1218,0.8513497823537739,[[434.6439  338.60434 473.14343 387.15768]],"{'size': [672, 1008], 'counts': b'WTo8<_d08E<J4M2N3M2O10O001O001O00001O0000001O0000000O2O2O0O1O1N101N2N4L4IlQP;'}",0.9005898,453.5,309.5,False,False,02,08,_262-1,06,662.5,0.1407312925170068
1,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3_het/gt1ra3tb1_262-1~0300000008.jpg,early_planting,tb1gt1ra3_het,no_treatment,1620,0.8242751115786597,[[505.2627  296.67844 538.7897  357.8099 ]],"{'size': [672, 1008], 'counts': b'k[\\:R1lc05K3M2N3N2M2O1O2N1O2N100O10000O1001O00001N2O1O1N2O1N3M3M4K6J8CVTd9'}",0.9889298,521.5,345.5,False,False,03,08,_262-1,06,1116.0,0.2372448979591837
2,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3_het/gt1ra3tb1_262-1~0300000008.jpg,early_planting,tb1gt1ra3_het,no_treatment,1427,0.8579979254507829,[[595.82904 269.9006  629.71246 323.95425]],"{'size': [672, 1008], 'counts': b'RRX<e0Wd07K3M4M3L3N2N2N2M2O1O1O100O101O0001O001N2O1O1O001O1N2O1N3M2L7FX^h7'}",0.98727185,612.5,375.5,False,False,03,08,_262-1,06,1236.0,0.2627551020408163
3,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3_het/gt1ra3tb1_262-1~0300000008.jpg,early_planting,tb1gt1ra3_het,no_treatment,1315,0.8860011263806975,[[475.0638  154.29868 510.45456 205.48051]],"{'size': [672, 1008], 'counts': b'^ah9a0\\d07K3L5K3N3M2N1O2N1O100O1O1000000O1000000001N101N1O2N2N2M2N4K4J7J6KjdV:'}",0.9812158,492.5,491.5,False,False,03,08,_262-1,06,1700.0,0.36139455782312924
7,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3_het/gt1ra3tb1_262-1~0300000008.jpg,early_planting,tb1gt1ra3_het,no_treatment,1523,0.7168392506621517,[[546.1476   123.302704 577.5384   192.64761 ]],"{'size': [672, 1008], 'counts': b'hSW;`0\\d07K6I8I7I4L4M2M2O1N3N1O1O1O2N10000001O2N3M2L3N3L4N2M4K8H;CUfj8'}",0.96752864,561.5,513.5,False,False,03,08,_262-1,06,1788.0,0.38010204081632654
1,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3_het/gt1ra3tb1_262-1~0400000008.jpg,early_planting,tb1gt1ra3_het,no_treatment,1601,0.8588411275815317,[[494.8671  121.33075 531.229   179.3212 ]],"{'size': [672, 1008], 'counts': b'doT:?]d0:H5L3L3L4M3N2N1O1O2N1O1O1O100O100O100O10O10000O101N1O2N2N2M4K5L5J5K7Hhlh9'}",0.9847282,512.5,521.5,False,False,04,08,_262-1,06,2341.5,0.4976615646258503
2,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3_het/gt1ra3tb1_262-1~0400000008.jpg,early_planting,tb1gt1ra3_het,no_treatment,1551,0.863644374833587,[[581.0888  366.3916  617.9684  426.55304]],"{'size': [672, 1008], 'counts': b'XZn;>`d04L4L4L5K5L3L4M3M2N2N1O1O10000O100O1000000001O000O2N1O2N2N2N2M4M4J8FRWP8'}",0.9805134,599.0,274.0,False,False,04,08,_262-1,06,1104.0,0.23469387755102042
3,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3_het/gt1ra3tb1_262-1~0400000008.jpg,early_planting,tb1gt1ra3_het,no_treatment,1202,0.8341175150012753,[[588.9351   100.631714 620.33093  152.76758 ]],"{'size': [672, 1008], 'counts': b'jYS<`0[d0;E8J5L4M2N1O1O100O2O00O2O1O1O001O1O1O1N2O1M3N2N3M2O1N3L4KZ`n7'}",0.9785639,604.5,545.0,False,False,04,08,_262-1,06,2459.0,0.5227465986394558
5,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3_het/gt1ra3tb1_262-1~0400000008.jpg,early_planting,tb1gt1ra3_het,no_treatment,1066,0.8240696293482536,[[615.4212  105.66405 644.8845  157.2503 ]],"{'size': [672, 1008], 'counts': b'S\\d<`0]d05L4L3N1N4M1N3N1O2N1O1O1O1O100O1O100O10O1O1O1O2N2M5K;B[h^7'}",0.9712388,629.5,540.5,False,False,04,08,_262-1,06,2436.5,0.5178571428571429
6,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3_het/gt1ra3tb1_262-1~0400000008.jpg,early_planting,tb1gt1ra3_het,no_treatment,2853,0.7121830245190148,[[541.7873  202.57527 582.10254 293.0398 ]],"{'size': [672, 1008], 'counts': b'RnS;g0Rd09^Oa0J6K5M3M2N3M2N2N4M3L2N2O1O2N1O1O1O10000000O10002N1O2N2M4K4M3L5L3M2N3L4K7E;BoZg8'}",0.97089833,561.5,424.5,False,False,04,08,_262-1,06,1856.5,0.3945578231292517
7,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3_het/gt1ra3tb1_262-1~0400000008.jpg,early_planting,tb1gt1ra3_het,no_treatment,1084,0.8778541910411498,[[460.4595  300.9682  494.02267 345.80908]],"{'size': [672, 1008], 'counts': b'lj^9>_d07J5K4M3M2N2N2N101N100O1001O001N2O1N2O1N101O1N101O001O1N101N3K7GUPa:'}",0.96842426,477.0,349.0,False,False,04,08,_262-1,06,1479.0,0.31441326530612246
8,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3_het/gt1ra3tb1_262-1~0400000008.jpg,early_planting,tb1gt1ra3_het,no_treatment,1068,0.7773389418782749,[[428.02377   36.851048 463.04117   89.50635 ]],"{'size': [672, 1008], 'counts': b'lbi83`d0d0F5L5L3N2M2O1O1O1O100O10O010O1O1O1O2M3N1N3N2N4L2N1O1O1O2M2O0O4LkWV;'}",0.9505034,445.0,609.0,False,False,04,08,_262-1,06,2779.0,0.5907738095238095
9,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3_het/gt1ra3tb1_262-1~0400000008.jpg,early_planting,tb1gt1ra3_het,no_treatment,659,0.8799188834169663,[[438.57574 312.24716 465.50067 351.64996]],"{'size': [672, 1008], 'counts': b'VRQ9<]d0;K4L2N2O1O2N00000001O001O001N2O1O1N3M2O2L4M4K6JbPT;'}",0.9459129,452.0,339.5,False,False,04,08,_262-1,06,1431.5,0.3042091836734694
10,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3_het/gt1ra3tb1_262-1~0400000008.jpg,early_planting,tb1gt1ra3_het,no_treatment,1266,0.6518389430328358,[[600.48254 376.36374 635.40857 432.80444]],"{'size': [672, 1008], 'counts': b'liZ<;]d0:J4N3O0O2N1N3N1L4G8204LO10O01N1O1O1O1O1O0O20O1O1O1N2N3M3L5K8H:BlQe7'}",0.9097781,617.0,267.5,False,False,04,08,_262-1,06,1071.5,0.22767857142857142
12,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3_het/gt1ra3tb1_262-1~0400000008.jpg,early_planting,tb1gt1ra3_het,no_treatment,2429,0.6805504659435478,[[450.2795    10.876205 492.26566   91.20009 ]],"{'size': [672, 1008], 'counts': b'oPX92gd0=dNCf]Od0Qb0Kc]O<Wb0L_]O;]b0V1M3N1O1O0001O001O1O1O1O1O100O1O1O2N2N1O2N1O1N2O1O1N2N1O1O1N2N2N3L3N5K7Bnbb:'}",0.8822288,471.0,621.5,False,False,04,08,_262-1,06,2841.5,0.6039540816326531
3,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3_het/gt1ra3tb1_262-1~0500000008.jpg,early_planting,tb1gt1ra3_het,no_treatment,1560,0.7439758162999103,[[462.66818 100.58546 497.93936 161.83896]],"{'size': [672, 1008], 'counts': b'ic`9a0Yd0;G7K6J4L6K4L3N0O2O00000000000001O001O1O2M4M5K3M2N2N2N3M1N4M2M6I9Eca^:'}",0.9779939,480.5,540.5,False,False,05,08,_262-1,06,2977.0,0.6328656462585034
5,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3_het/gt1ra3tb1_262-1~0500000008.jpg,early_planting,tb1gt1ra3_het,no_treatment,1450,0.8293400327913658,[[547.1024  113.58172 581.7603  171.29901]],"{'size': [672, 1008], 'counts': b'ZSW;7dd0;H5K6J6L4J4M2N2N101N1O100O1O1O100O11O001O1O1O1O0O3N1N2N3L4M3L5J9FhRh8'}",0.97313255,563.5,529.0,False,False,05,08,_262-1,06,2908.0,0.6181972789115646
9,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3_het/gt1ra3tb1_262-1~0500000008.jpg,early_planting,tb1gt1ra3_het,no_treatment,2078,0.6422494086392964,[[500.00912 200.0394  537.81854 278.96213]],"{'size': [672, 1008], 'counts': b'e[X:d0Yd0:G4L4M1O2N2N1O1N2O1K6L3I7L4L4K5O100O1001O00001N3N2N2N2N3L6K5J;F2L4M3K7I`kd9'}",0.8917314,518.0,433.0,False,False,05,08,_262-1,06,2332.0,0.4957482993197279
0,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3_het/tb1gt1ra3_264-3~0000000008.jpg,early_planting,tb1gt1ra3_het,no_treatment,906,0.84635238054524,[[424.31168 408.25256 464.25076 444.37866]],"{'size': [672, 1008], 'counts': b'Pog82kd07J4M3N2N2M3N1O1O1O1O1O1O001O00100O00010O01O00100O1O1O001N101O1O1N2O2M3L6EjbT;'}",0.98870766,444.5,246.5,False,False,00,08,_264-3,08,246.5,0.040674603174603176
1,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3_het/tb1gt1ra3_264-3~0000000008.jpg,early_planting,tb1gt1ra3_het,no_treatment,1847,0.8555260844630416,[[408.112   264.79385 452.0787  324.55936]],"{'size': [672, 1008], 'counts': b'he\\85hd0;G5K4L4L3N2M3M2N3N1N3N2M101N2O1O00001O00001O0001O0010O01O1O1O1O1O1O2N1O2N2L4M4L6I?_Ocb\\;'}",0.9823415,430.0,377.5,False,False,00,08,_264-3,08,377.5,0.06233465608465608
2,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3_het/tb1gt1ra3_264-3~0000000008.jpg,early_planting,tb1gt1ra3_het,no_treatment,1464,0.8215950423752297,[[398.37665 200.49005 441.80124 251.34782]],"{'size': [672, 1008], 'counts': b'\\QV8<bd06L3M3M2N1O1O2N2N1O2N2N1O2N1O1O2N1O1O1O10O10O0001O1O1O1O1O1O1O1O1O1O1N3N1N4K5I?@j`d;'}",0.94486946,419.0,446.0,False,False,00,08,_264-3,08,446.0,0.07374338624338625
3,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3_het/tb1gt1ra3_264-3~0000000008.jpg,early_planting,tb1gt1ra3_het,no_treatment,981,0.793161442242727,[[434.89737 193.4118  463.63806 243.80382]],"{'size': [672, 1008], 'counts': b'[Zn8b0\\d05K6L2M3M3N3L4M1O1O001O00000001O1N2O2N2N1N3M3K5H9I7G^^U;'}",0.93789136,449.0,453.0,False,False,00,08,_264-3,08,453.0,0.07490079365079365
0,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3_het/tb1gt1ra3_264-3~0100000008.jpg,early_planting,tb1gt1ra3_het,no_treatment,1842,0.7897915373983304,[[444.82822 193.26474 490.6667  259.8487 ]],"{'size': [672, 1008], 'counts': b'aWT9>]d0:H7K4L3M4L2O2N1O1O101N010O100O100O1O1O010O10O100O101N2N2N2N1O2N1O1O1N2O1N2O2M4M5Jhee:'}",0.99101865,465.5,444.5,False,False,01,08,_264-3,08,623.0,0.10300925925925926
1,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3_het/tb1gt1ra3_264-3~0100000008.jpg,early_planting,tb1gt1ra3_het,no_treatment,1901,0.7875218808109234,[[364.9902    21.301289 416.63824   83.632576]],"{'size': [672, 1008], 'counts': b'lk`7g0Xd04L3N2M3N2M2O2N1O1O1N2O1O10O01O10O02O0O1000000000O1O101N2N1O2N2N100O1O1O1O1N2O1O1N3N1N3M3M3M3L5KQ^T<'}",0.9852331,391.0,619.5,False,False,01,08,_264-3,08,973.0,0.16087962962962962
2,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3_het/tb1gt1ra3_264-3~0100000008.jpg,early_planting,tb1gt1ra3_het,no_treatment,1577,0.8305471767711563,[[475.818   192.39761 517.25507 250.32788]],"{'size': [672, 1008], 'counts': b'`Wi9j0Sd03N2N3N2N102M3M103L4M1N2O1N2O000001O1O001N3N1O1N2O1O2M2O1N2O1N2O2M2N2L7AaoS:'}",0.98238945,495.0,450.5,False,False,01,08,_264-3,08,635.0,0.10499338624338625
3,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/early_planting/tb1gt1ra3_het/tb1gt1ra3_264-3~0100000008.jpg,early_planting,tb1gt1ra3_het,no_treatment,1161,0.8792957052685604,[[538.7789  349.15143 571.95856 398.2004 ]],"{'size': [672, 1008], 'counts': b'bRR;7dd09J5L4K4M2N2N2N2N2N2N2O1O0O1000000O100010O0O2O1N101M3N3L3L5J7Jg]n8'}",0.9795498,554.5,298.0,False,False,01,08,_264-3,08,330.0,0.054563492063492064
