,image_id,planting_date,genotype,treatment,pistil_area,pistil_circularity,bbox,segm,confidence,center_x,center_y,perimeter_intersect,possible_overlap,scan_position,scan_angle,plant_id,total_scans_for_sample,y_pos_all_overlapped,y_pos_all_overlapped_len_standardized
5,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3_het/tb1gt1ra3_281-8~0100000008.jpg,late_planting,tb1gt1ra3_het,no_treatment,1688,0.8094384737586791,[[472.81693    8.254423 511.0197    71.13915 ]],"{'size': [672, 1008], 'counts': b'TSg9;`d0:I5J6J6K4L4L4M2N2N1O2N100O2O00000001O001O1O1O2N1O2N2N2N1N4M2M4L3K5K6J7GiSV:'}",0.973913,492.0,631.5,False,False,01,08,_281-8,06,997.0,0.21194727891156462
7,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3_het/tb1gt1ra3_281-8~0100000008.jpg,late_planting,tb1gt1ra3_het,no_treatment,2333,0.6995900339846183,[[509.51627 128.18301 550.9575  209.48032]],"{'size': [672, 1008], 'counts': b'Uk^:o0nc06G8I6L5J6J5J6M2O2N100O1001O00001O1O2N1O2N2N2N1O2N2N2N2N2N2N3L4M3M3L6J5J7H6J6IY\\\\9'}",0.9714305,529.5,503.0,False,False,01,08,_281-8,06,740.0,0.15731292517006804
10,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3_het/tb1gt1ra3_281-8~0100000008.jpg,late_planting,tb1gt1ra3_het,no_treatment,1436,0.858134308456558,[[530.1171     0.       570.56775   44.910507]],"{'size': [672, 1008], 'counts': b'S_l:?`d03M5L3M2M2O2N1O2N2N3M4L00O100000000000000000000O1000000O100O2N100O101N2N3L7Hi]o8'}",0.9243797,550.0,650.5,True,False,01,08,_281-8,06,1035.0,0.22002551020408162
0,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3_het/tb1gt1ra3_281-8~0200000008.jpg,late_planting,tb1gt1ra3_het,no_treatment,1854,0.8358521948034792,[[509.85962 232.20288 549.9055  297.2989 ]],"{'size': [672, 1008], 'counts': b'Qc_:a0\\d06K4K5L3N3L5L3M3M2N2N2N2N101N1O2O000O100000000000O2O0O2N2N2L4M4K5L3M5J7I:ERo\\9'}",0.9909021,529.5,407.0,False,False,02,08,_281-8,06,955.0,0.2030187074829932
2,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3_het/tb1gt1ra3_281-8~0200000008.jpg,late_planting,tb1gt1ra3_het,no_treatment,2368,0.8152298974218424,[[581.8656  165.80518 625.02716 236.88402]],"{'size': [672, 1008], 'counts': b'ghn;f0Sd0>F8I6K4L4L3N2M2O1N2O0000001O001O01O001O001O001O1O002N0O2O1O1O2N1O1N3L4M3L5K7H<Akik7'}",0.9896891,603.0,471.5,False,False,02,08,_281-8,06,1148.5,0.24404761904761904
3,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3_het/tb1gt1ra3_281-8~0200000008.jpg,late_planting,tb1gt1ra3_het,no_treatment,1840,0.7880084853171428,[[492.0047    68.680954 533.9816   136.7646  ]],"{'size': [672, 1008], 'counts': b'kXT:4gd0=D8I7J5L3M3M5L2N3N4L0O2N1O000001O00001O001O001O1N2O1N2O1O1O2N2N1O3L3M3M4K4L6Ihnf9'}",0.9886883,513.5,567.5,False,False,02,08,_281-8,06,1436.5,0.3052721088435374
5,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3_het/tb1gt1ra3_281-8~0200000008.jpg,late_planting,tb1gt1ra3_het,no_treatment,2489,0.5612648201236142,[[465.73337  57.56516 516.48    146.66164]],"{'size': [672, 1008], 'counts': b'Sla9g0Vd09H7K6I3N4L2O2N1N101N2O1O1O1N1000001O00000010N102N2N1N2N1ON3N1M200102O=C3L1O2N4L0O2O5K4K4M2L7I3MQ]S:'}",0.9876387,490.0,569.5,False,False,02,08,_281-8,06,1442.5,0.30654761904761907
7,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3_het/tb1gt1ra3_281-8~0200000008.jpg,late_planting,tb1gt1ra3_het,no_treatment,1397,0.7693834304555498,[[640.5753    11.275323 677.10645   68.747086]],"{'size': [672, 1008], 'counts': b'afT=>^d06J5L3O2M2N3M2N2N2O1O1O1O1O1O1O1O010O00100OO101O001N101N2O1N2N2M5K7I<AZVi6'}",0.98666745,658.5,632.0,False,False,02,08,_281-8,06,1630.0,0.34651360544217685
9,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3_het/tb1gt1ra3_281-8~0200000008.jpg,late_planting,tb1gt1ra3_het,no_treatment,1913,0.7302397466024066,[[535.56604   28.150547 577.5431    98.34296 ]],"{'size': [672, 1008], 'counts': b'dio:?]d08J6J5EPO\\\\OV1]c0<L3N1O2N2O00000001N100O1O100O001O0010O01O1O100N3N2N2N1O2N2M2O2N3L3M5K6Jfhj8'}",0.97982866,556.0,608.5,False,False,02,08,_281-8,06,1559.5,0.33142006802721086
10,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3_het/tb1gt1ra3_281-8~0200000008.jpg,late_planting,tb1gt1ra3_het,no_treatment,1989,0.8494119618012435,[[543.81616 284.61932 585.4418  350.8591 ]],"{'size': [672, 1008], 'counts': b'cnU;`0]d06J5L5K4M4K4M4M3L3M2N2O1N101N100O11O001O00001O1O001O1O0O2N2O1N2O1N2O2M3M3L4L7G\\Ye8'}",0.97793764,564.5,354.0,False,False,02,08,_281-8,06,796.0,0.16921768707482993
11,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3_het/tb1gt1ra3_281-8~0200000008.jpg,late_planting,tb1gt1ra3_het,no_treatment,1417,0.7839559729889709,[[479.98846 251.46179 519.92084 310.39062]],"{'size': [672, 1008], 'counts': b'Tmk9c0[d05L3L4M2O2M3N2N1N3N1O2N101N1O100O10O100O10O02N1O1O2N2N1O3M2L4M4L3K6K:BTnQ:'}",0.9762047,498.5,392.5,False,False,02,08,_281-8,06,911.5,0.19366496598639457
12,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3_het/tb1gt1ra3_281-8~0200000008.jpg,late_planting,tb1gt1ra3_het,no_treatment,1288,0.7620220082753243,[[619.37604 176.78606 649.77216 237.40091]],"{'size': [672, 1008], 'counts': b'_gg<d0Wd09F8J5L4N2M2O1O2N1O1O1O100O1000O2O001N2O1M3N3L4K5J:C=Cm\\[7'}",0.97369134,634.5,464.5,False,False,02,08,_281-8,06,1127.5,0.23958333333333334
17,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3_het/tb1gt1ra3_281-8~0200000008.jpg,late_planting,tb1gt1ra3_het,no_treatment,1076,0.8286431287875398,[[577.3393  305.24072 607.02386 356.94202]],"{'size': [672, 1008], 'counts': b'Tdk;f0Yd03N3K3N2N2N2M2N2O1O1O1O1O010O1O10O100O100O2M4L4L4L4L4L5KQkV8'}",0.9090999,592.0,341.5,False,False,02,08,_281-8,06,758.5,0.16113945578231292
0,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3_het/tb1gt1ra3_281-8~0300000008.jpg,late_planting,tb1gt1ra3_het,no_treatment,1494,0.8422895672902978,[[491.7791 310.1511 530.4956 366.3366]],"{'size': [672, 1008], 'counts': b'[VS:7ed08G7J6L4M3M3M3N2N2N2N101N1O1O010O01O00001O1O001O1O1N2O1N2O0O2N2O1N3M4L7I9FX[i9'}",0.993522,510.5,333.0,False,False,03,08,_281-8,06,1066.0,0.2266156462585034
5,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3_het/tb1gt1ra3_281-8~0300000008.jpg,late_planting,tb1gt1ra3_het,no_treatment,1389,0.7338382139251146,[[635.67377   79.798904 672.63     142.87402 ]],"{'size': [672, 1008], 'counts': b'mTR=;bd05L3L4L3N3N1N3L3N2N2M3N2N2N2O1N2O1N2O10O01O10O1O1O1N3M2N3L4L5K5I>CPRm6'}",0.9836797,653.5,559.5,False,False,03,08,_281-8,06,1972.0,0.4192176870748299
6,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3_het/tb1gt1ra3_281-8~0300000008.jpg,late_planting,tb1gt1ra3_het,no_treatment,1566,0.7287684751853605,[[591.174   229.52069 624.10486 301.9776 ]],"{'size': [672, 1008], 'counts': b'bhT<8Yd0k0@8I6J3N2N2N2O1O2N10O0100O1000000000O1N3N1M4L4O1J6M3M4M3A`0KW]l7'}",0.98102504,607.0,402.5,False,False,03,08,_281-8,06,1344.0,0.2857142857142857
7,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3_het/tb1gt1ra3_281-8~0300000008.jpg,late_planting,tb1gt1ra3_het,no_treatment,1553,0.8647580361808901,[[548.83734 362.62247 585.51434 420.59082]],"{'size': [672, 1008], 'counts': b'PZY;:cd0:F7I6K6J4L4M2N2N101N101O00000001O001O001O1O001O1O1N2N2N2N2N3M3M4K7InVe8'}",0.97862726,567.0,280.0,False,False,03,08,_281-8,06,854.0,0.18154761904761904
9,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3_het/tb1gt1ra3_281-8~0300000008.jpg,late_planting,tb1gt1ra3_het,no_treatment,1143,0.8275991226868017,[[607.12854 263.73486 639.9299  314.7702 ]],"{'size': [672, 1008], 'counts': b'\\d^<3dd0?E6L4M3M2O2M2N3N1N2O1O1O1O10000O10O100O100N2O1O2L4N2L5L5J6I_ab7'}",0.97731984,622.0,382.5,False,False,03,08,_281-8,06,1264.0,0.2687074829931973
10,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3_het/tb1gt1ra3_281-8~0300000008.jpg,late_planting,tb1gt1ra3_het,no_treatment,1639,0.7859417408118927,[[531.0409  112.35683 568.68744 174.91331]],"{'size': [672, 1008], 'counts': b'RXm:?^d0;F6J4K6J5L4M3N2N100000O00100O001O001O100O1O1O1O2N1N2O1O2N2N1O2M3M3L5KacP9'}",0.9746878,549.5,528.0,False,False,03,08,_281-8,06,1846.0,0.3924319727891156
12,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3_het/tb1gt1ra3_281-8~0300000008.jpg,late_planting,tb1gt1ra3_het,no_treatment,1710,0.573678431683953,[[614.168     48.935192 652.25714  131.87486 ]],"{'size': [672, 1008], 'counts': b'gfc<6dd09G7J6K5L3M3M4L3M3M3M3N2N2N2O1O1N110O1OO100N2O00100O0O2O1N2O2O1Jk0RO=HfkZ7'}",0.9732265,632.0,580.0,False,False,03,08,_281-8,06,2054.0,0.4366496598639456
13,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3_het/tb1gt1ra3_281-8~0300000008.jpg,late_planting,tb1gt1ra3_het,no_treatment,1759,0.6414080591119596,[[511.81235 286.46466 550.94434 360.00427]],"{'size': [672, 1008], 'counts': b'\\n`:=`d0:Gb0_O3N1O00102M2M4M:E1O1O00101O010O01O2N3M4L3M2N3M2M4M2N2N2N3M3L7J7H5K3MXW\\9'}",0.9698635,531.0,348.0,False,False,03,08,_281-8,06,1126.0,0.23937074829931973
14,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3_het/tb1gt1ra3_281-8~0300000008.jpg,late_planting,tb1gt1ra3_het,no_treatment,1911,0.7016989322140986,[[478.7202  130.37787 525.3016  204.08907]],"{'size': [672, 1008], 'counts': b'f_j95hd08I7J6J4K4N3L3M4L3M3M3M3N2N3M2O0O2O00O101N2N101N2N1O2M3N2N2N2N2M3N2N2M3N1N3N2M2O2M3M3M3L4LYil9'}",0.96721786,501.5,503.0,False,False,03,08,_281-8,06,1746.0,0.3711734693877551
15,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3_het/tb1gt1ra3_281-8~0300000008.jpg,late_planting,tb1gt1ra3_het,no_treatment,1402,0.8271847110298273,[[554.12177   0.      583.93854  52.51557]],"{'size': [672, 1008], 'counts': b'\\b[;d0Ud0b0C6K3M2O0O2O001O000000000000000000000001O001O1N3N3L5J5K9G\\Wf8'}",0.9657953,568.5,646.5,True,False,03,08,_281-8,06,2320.0,0.4931972789115646
0,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3_het/tb1gt1ra3_281-8~0400000008.jpg,late_planting,tb1gt1ra3_het,no_treatment,2599,0.7982997006085564,[[505.3442  350.66055 550.3402  431.1053 ]],"{'size': [672, 1008], 'counts': b'V^\\:5\\d0f0F8H7K4K4M2N3M2N3M3N1N4L3N0O1O2N1O1O100O100001O1O1O1N2O1O1N1O2N2O1N3M3N2M3N3K5L7F<Cnj\\9'}",0.99120164,527.0,280.5,False,False,04,08,_281-8,06,1136.5,0.24149659863945577
2,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3_het/tb1gt1ra3_281-8~0400000008.jpg,late_planting,tb1gt1ra3_het,no_treatment,1519,0.8185191290145872,[[464.4197    62.423077 501.2425   121.56863 ]],"{'size': [672, 1008], 'counts': b'^Wa98cd0>D5L4M3M3M3N1O1N3N2N2N1O1O2O0O100O01O010O1O1O2N1O1O2M2O1O1N2N3M3M4K6HYd\\:'}",0.98306125,482.5,580.0,False,False,04,08,_281-8,06,2634.0,0.5599489795918368
3,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3_het/tb1gt1ra3_281-8~0400000008.jpg,late_planting,tb1gt1ra3_het,no_treatment,1565,0.8169517674038105,[[486.71564 374.85532 525.7575  433.74167]],"{'size': [672, 1008], 'counts': b'bdP:;[d0=H7J6M3M2N1O2O1O1O2N1O1000O00100O01O01O000000001O2N3M1O00001O002L4J7I8I`bl9'}",0.98111844,506.0,266.5,False,False,04,08,_281-8,06,1066.5,0.2266156462585034
5,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3_het/tb1gt1ra3_281-8~0400000008.jpg,late_planting,tb1gt1ra3_het,no_treatment,1785,0.6491906313821832,[[488.9819  200.81287 525.9746  279.1838 ]],"{'size': [672, 1008], 'counts': b']iQ:e0lc0c0H5M4M3L4L4G9N2N11N3N0O1O100O2OO02N1O1O2M2O2N2N2N2M3N3M3M3L4K8H:BT\\m9'}",0.9762691,506.5,431.0,False,False,04,08,_281-8,06,1889.0,0.4015731292517007
6,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3_het/tb1gt1ra3_281-8~0400000008.jpg,late_planting,tb1gt1ra3_het,no_treatment,1450,0.8270952416196342,[[527.57794 189.27222 560.96906 245.88684]],"{'size': [672, 1008], 'counts': b'Xfj:o0nc05L4M2O2M3N1O1O1O001O001O01O001O001O1O001O003L3N2M100O1O2O0O1O1NdTU9'}",0.97622013,544.0,453.5,False,False,04,08,_281-8,06,2001.5,0.42538265306122447
8,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3_het/tb1gt1ra3_281-8~0400000008.jpg,late_planting,tb1gt1ra3_het,no_treatment,1494,0.7002454285408712,[[579.23956 314.43683 610.6886  385.7729 ]],"{'size': [672, 1008], 'counts': b'Yol;<^d0;H5I7I6L4L4M2N2M4M2M3N2O1001O002N002N1N101O001N2N3L8G9F9B\\kT8'}",0.9562172,594.5,319.0,False,False,04,08,_281-8,06,1329.0,0.2825255102040816
10,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3_het/tb1gt1ra3_281-8~0400000008.jpg,late_planting,tb1gt1ra3_het,no_treatment,973,0.8562592091561853,[[600.7181  337.95016 628.1644  387.1865 ]],"{'size': [672, 1008], 'counts': b'VhZ<b0Zd06M3M2N3L3N3M1O1O100O100O10000O0010O1O1O2N2N2N4K5L8FnPi7'}",0.91871417,614.0,309.0,False,False,04,08,_281-8,06,1279.0,0.2718962585034014
11,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3_het/tb1gt1ra3_281-8~0400000008.jpg,late_planting,tb1gt1ra3_het,no_treatment,1895,0.7646927494857143,[[5.3131567e+02 2.0422576e-01 5.6751178e+02 7.0049561e+01]],"{'size': [672, 1008], 'counts': b'eTm:;ad0:G8I6J6J5K4L5K4M3N2N1O1O00000010O000010O0001O010N2N2N4L3M4L4L3M4K6JW\\Q9'}",0.8983847,549.0,637.0,False,False,04,08,_281-8,06,2919.0,0.6205357142857143
1,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3_het/tb1gt1ra3_281-8~0500000008.jpg,late_planting,tb1gt1ra3_het,no_treatment,2223,0.6470450958185623,[[478.83173 143.52158 516.179   230.67392]],"{'size': [672, 1008], 'counts': b'eUk9f0Xd07I6J7SOlNc]OX1Xb0nNc]OU1Zb0nNb]OV1\\b0i0M2O000010O010O010O001O2N1O3M2M3N3M1N2O1N3N2M2N4L3K6J6G<A\\fR:'}",0.97968787,497.5,484.0,False,False,05,08,_281-8,06,2638.0,0.5607993197278912
2,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3_het/tb1gt1ra3_281-8~0500000008.jpg,late_planting,tb1gt1ra3_het,no_treatment,1594,0.64146446084832,[[517.32605 171.50964 551.6142  245.35947]],"{'size': [672, 1008], 'counts': b'[Td:?\\d0>D9F8J4L4L3L4M3M2N3M200O02O001O2N2M4L3M2O2N1M2F<L3M3N2O2@P\\OLUd0JR\\O3gd]9'}",0.96613497,533.0,463.5,False,False,05,08,_281-8,06,2515.0,0.5346513605442177
4,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3_het/tb1gt1ra3_281-8~0500000008.jpg,late_planting,tb1gt1ra3_het,no_treatment,1566,0.7929117974782024,[[469.8902  275.60107 508.50366 339.85974]],"{'size': [672, 1008], 'counts': b']\\e99ad0<H5J5K5L4M2M3N2N2O2N2N1O10000000O100O1O1O1O1O2O0O1O1O1O1N2O2N2N2N2L7I[_X:'}",0.9598996,488.5,362.5,False,False,05,08,_281-8,06,1909.0,0.4058248299319728
5,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3_het/tb1gt1ra3_281-8~0500000008.jpg,late_planting,tb1gt1ra3_het,no_treatment,1106,0.810976275801236,[[534.003   200.8099  564.67883 252.45457]],"{'size': [672, 1008], 'counts': b'RZo:;ad09H6J5M3L2O2M2O1O2O0O1O1O101N1000000O10O101N2N2M5L4I;D:FUUS9'}",0.939178,549.0,445.0,False,False,05,08,_281-8,06,2404.0,0.5110544217687075
6,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3_het/tb1gt1ra3_281-8~0500000008.jpg,late_planting,tb1gt1ra3_het,no_treatment,1811,0.7985937225849095,[[489.74832 262.63412 535.7839  322.48215]],"{'size': [672, 1008], 'counts': b'cTS:7dd0;I4L?A101O001O2N001O3M1O0000002N1O1O0010O00001O010O1O010O1O100O1O2N1O1O2N2N3M4K6I6K9Ac^e9'}",0.93852395,513.5,378.0,False,False,05,08,_281-8,06,2002.0,0.4255952380952381
