,image_id,planting_date,genotype,treatment,pistil_area,pistil_circularity,bbox,segm,confidence,center_x,center_y,perimeter_intersect,possible_overlap,scan_position,scan_angle,plant_id,total_scans_for_sample,y_pos_all_overlapped,y_pos_all_overlapped_len_standardized
6,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0100000008.jpg,late_planting,tb1gt1ra3,defoliated,1661,0.8451363952667618,[[485.97137 616.55493 524.9079  671.70917]],"{'size': [672, 1008], 'counts': b'Pbo9c0Xd0<F6K3M3M2O1O1O1O1O2N1O100O10000000000001N101O002N1O1O1O2N2N2N4L3L3L5K3J7Jnol9'}",0.9867822,504.5,27.5,True,True,01,08,_280-8,06,-211.0,-0.04485544217687075
7,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0100000008.jpg,late_planting,tb1gt1ra3,defoliated,2212,0.7313642483646985,[[390.89117 592.8639  432.3807  667.53204]],"{'size': [672, 1008], 'counts': b'g`R8214[d0b0I6J5[OSOQ]OQ1lb0SOn\\OS1ob0b0M3M3M2N10O01O01O001O1O001O1O001O001O1O001O2M2O1N2N3M2N3M4L3L5K7Ec\\i;'}",0.9866789,412.0,42.0,False,True,01,08,_280-8,06,-182.0,-0.03869047619047619
8,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0100000008.jpg,late_planting,tb1gt1ra3,defoliated,2427,0.6747013265489411,[[406.8604  249.14426 444.71353 343.0341 ]],"{'size': [672, 1008], 'counts': b'`\\[8:[d0j0[O9H8I5M3L5L2N3M2O2N1O1O2M2O1O1O1O1O0010O1O011M2O2N1N3N3L3L6I6I8F8WO\\\\O2ic0IXab;'}",0.9659465,424.5,374.5,False,False,01,08,_280-8,06,483.0,0.10267857142857142
0,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0200000008.jpg,late_planting,tb1gt1ra3,defoliated,1912,0.8500289622062566,[[407.7459  545.6045  447.35904 609.63416]],"{'size': [672, 1008], 'counts': b'hn\\8a0[d0;F6K5K4L4M2N2N2N2N2O0O2N10001N10000O1001O00001N101O1N2O2M2N2N3M2N3L5K6H;\\O_c_;'}",0.9932882,427.5,95.0,False,True,02,08,_280-8,06,19.0,0.0040391156462585035
1,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0200000008.jpg,late_planting,tb1gt1ra3,defoliated,1800,0.8072112221108405,[[462.1668  473.12543 497.9907  537.21857]],"{'size': [672, 1008], 'counts': b'\\Z`9k0oc0<F6L4M3M2N3M101N2O0O2O0000000001O001O1O001O1O1O2N3M2M3M4L3L5L4K5K;DSV^:'}",0.98970175,480.0,167.0,False,True,02,08,_280-8,06,235.0,0.04995748299319728
2,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0200000008.jpg,late_planting,tb1gt1ra3,defoliated,1816,0.7777301137695278,[[408.23096 167.02126 446.5584  234.52611]],"{'size': [672, 1008], 'counts': b'TX]8f0Vd08J5K4M3L4M2N1O2N2M2O1L4L400O100O1001O1O1O2N1O1N2O1O1N2O1N3L4L4J7I7J7Ioc`;'}",0.98609215,427.5,471.5,False,False,02,08,_280-8,06,1148.5,0.24404761904761904
3,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0200000008.jpg,late_planting,tb1gt1ra3,defoliated,2014,0.8427328647101068,[[422.0167  276.21878 462.41116 342.3437 ]],"{'size': [672, 1008], 'counts': b']We8?\\d0=F6J4M3M3L4N1N2N3M1O2N101N1O100O10O010000O10000001O001O1N2O1N2M4L3N3L4J6J7GneV;'}",0.9825891,441.0,362.5,False,False,02,08,_280-8,06,821.5,0.17453231292517007
4,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0200000008.jpg,late_planting,tb1gt1ra3,defoliated,2917,0.7578818653467997,[[476.13028 317.24088 524.8165  406.72363]],"{'size': [672, 1008], 'counts': b'S\\i9`0[d0;G7J7G:H5L4K3M3M3N1N2N3N101N101O1O1N11O00001O1O001O1O1O001O1O1O0O2E]]OUNfb0i1:N2O2L3N3L3L5L4M4N3L5IkXm9'}",0.96090704,500.0,307.5,False,False,02,08,_280-8,06,656.5,0.13945578231292516
5,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0200000008.jpg,late_planting,tb1gt1ra3,defoliated,1542,0.8013967220835664,[[493.49738 348.05075 527.9945  409.1894 ]],"{'size': [672, 1008], 'counts': b'iaT:c0Wd0<F6M3L3L3N3M2O1N10100O1000000O10000000000000O1O1N3N2L5J6K5J6K6HiYk9'}",0.94700253,510.0,293.0,False,False,02,08,_280-8,06,613.0,0.13031462585034015
6,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0200000008.jpg,late_planting,tb1gt1ra3,defoliated,1638,0.8042247204739256,[[453.67505 108.5135  488.35294 171.42639]],"{'size': [672, 1008], 'counts': b'VRZ9b0Wd0<G7J5L3M3N2M2O2N101N100100O1O100O0001O0001O001O001O2N1N3N2L5J6J7IlSe:'}",0.9102232,470.5,532.5,False,False,02,08,_280-8,06,1331.5,0.28295068027210885
0,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0300000008.jpg,late_planting,tb1gt1ra3,defoliated,2211,0.8354175019992806,[[422.82556 391.1166  464.1042  460.68204]],"{'size': [672, 1008], 'counts': b'Pef8a0Yd0;G7K5L3L5L3M2N3M2N2N3M2N101N100000001O0001N101O001O1O0O3N0O2N2N2N3M2M4L5K5J:CScT;'}",0.9945446,443.5,246.0,False,True,03,08,_280-8,06,718.0,0.1526360544217687
1,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0300000008.jpg,late_planting,tb1gt1ra3,defoliated,2780,0.8054037172928376,[[410.07437  64.8139  456.80588 146.70842]],"{'size': [672, 1008], 'counts': b'gS_8<ad0<E`0@8H5L3M3M3M3M3N1N2N2N1O2N2O0O100O100001O001O0O2O1N2O001N2O1O2N1N2N2N3N1N4K5K5I8G=@Q`Y;'}",0.99222773,434.5,566.5,False,False,03,08,_280-8,06,2000.0,0.42517006802721086
2,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0300000008.jpg,late_planting,tb1gt1ra3,defoliated,1982,0.8051364520142371,[[442.331   223.80841 478.4993  294.22433]],"{'size': [672, 1008], 'counts': b'nYR9=\\d0?E7I7J4L5L2M3N2N2N2N1O2N1O1O100001O1O1O001O1O1O001O1O1O1N3N2M3L5J7K5GXbk:'}",0.9921095,459.5,412.5,False,False,03,08,_280-8,06,1384.0,0.2942176870748299
3,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0300000008.jpg,late_planting,tb1gt1ra3,defoliated,1913,0.8363442336016053,[[407.488   606.0783  447.91907 670.3309 ]],"{'size': [672, 1008], 'counts': b'j[\\89ad0<H4L4L6J6L2L4M3M2N2N2O0O1O100O1O100O1O1O10O10000O2O1O1O1N2O1N3M2N3M3M4J7I8F]a_;'}",0.98779374,427.0,34.0,False,True,03,08,_280-8,06,-130.0,-0.027636054421768707
4,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0300000008.jpg,late_planting,tb1gt1ra3,defoliated,2844,0.5462612141335181,[[386.9767  220.21645 433.69473 328.42172]],"{'size': [672, 1008], 'counts': b'`kP8d0kc0h0F9G8H9XOi0F5M2O1O0010O1O1O2N2N3M2N3M5K5K3M2M3N2N1N3N1N3N3M2N3M2N3M3M3L4M5K5J4L4L5IaQi;'}",0.9731439,411.5,396.5,False,False,03,08,_280-8,06,1320.0,0.28061224489795916
5,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0300000008.jpg,late_planting,tb1gt1ra3,defoliated,2670,0.5269840372427204,[[483.91113 307.97064 517.25305 417.36298]],"{'size': [672, 1008], 'counts': b'jom9R1ic07J5J6H7J7J5J6M3L4M3N2O1IZMS^Og2ga0<O1O1000000O10000001O1O3L5J6I=Ab0]Oc0\\Oo`R:'}",0.93809575,499.5,308.5,False,False,03,08,_280-8,06,968.0,0.20578231292517007
6,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0300000008.jpg,late_planting,tb1gt1ra3,defoliated,1601,0.8207146463876658,[[454.4588  543.29083 488.87625 604.5448 ]],"{'size': [672, 1008], 'counts': b'fT[9?]d09F:H6K4L4M3M2O1N101N100001O00001O00001O00010O1N3N1O1N4M2M3M3L4M7EYQd:'}",0.92301035,471.5,97.5,False,True,03,08,_280-8,06,124.0,0.026360544217687076
0,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0400000008.jpg,late_planting,tb1gt1ra3,defoliated,2361,0.7648552463769194,[[403.21906 140.28723 445.17575 214.71555]],"{'size': [672, 1008], 'counts': b'jXY8k0Qd09I5K5K3N011N2N2O2M4M4L2N2N1O1O2N00100O0001O001O1O1O0O2O1O2M2O1O2N3L4L5K5J6J6I8DcYa;'}",0.99515754,424.0,495.5,False,False,04,08,_280-8,06,2211.5,0.4700255102040816
1,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0400000008.jpg,late_planting,tb1gt1ra3,defoliated,1831,0.8481149218472275,[[435.38736 345.1973  473.70978 408.3708 ]],"{'size': [672, 1008], 'counts': b'[_n8`0\\d0:H6J5K5L4L3M2N3M2O1N2O1O1O00000001O001O001O001O1N2O1O1N2O1N3M3M3M3M4K6I`0ZOXRn:'}",0.9950407,454.5,295.0,False,False,04,08,_280-8,06,1209.0,0.257015306122449
2,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0400000008.jpg,late_planting,tb1gt1ra3,defoliated,2696,0.7981646661860279,[[411.20038 501.77576 456.60803 581.2687 ]],"{'size': [672, 1008], 'counts': b'ml^87^d0`0F9I4L4M2N4M3M3M3M4L4L6J2N2N1O100O2O0O100001O00001O1N2O000O2O1N2O001O0O2N2N2M3L5I7G:IjgY;'}",0.9925343,433.5,130.5,False,True,04,08,_280-8,06,386.5,0.0820578231292517
3,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0400000008.jpg,late_planting,tb1gt1ra3,defoliated,2090,0.642221384454253,[[479.41464 171.80385 516.0325  257.97156]],"{'size': [672, 1008], 'counts': b'VWk9>_d06I6K4J7J5H8I7K4L4L4M3N2N2O1N3N10000O10000001N100O2M4L4M6H7I8G<D<CcoS:'}",0.98778707,496.5,457.5,False,False,04,08,_280-8,06,2021.5,0.4296343537414966
4,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0400000008.jpg,late_planting,tb1gt1ra3,defoliated,1247,0.7837835061223559,[[463.6422  355.01175 495.58075 412.4018 ]],"{'size': [672, 1008], 'counts': b'Ql`9<^d0<J1M4M2M3N2L4L3M3O2M2O2N100O10O10O10O1O1O1O2M3M3N2L5L6J9F]n`:'}",0.980771,478.5,288.0,False,False,04,08,_280-8,06,1174.0,0.2495748299319728
5,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0400000008.jpg,late_planting,tb1gt1ra3,defoliated,1524,0.8545943648301968,[[401.85413   0.      436.38342  49.38599]],"{'size': [672, 1008], 'counts': b'[jW8b0Xd0;H6L4M2N3L2O2N001O00000000000000000000000000000000000001N1O2M3K9@S\\g;'}",0.9788392,418.5,648.0,True,False,04,08,_280-8,06,2974.0,0.6322278911564626
6,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0400000008.jpg,late_planting,tb1gt1ra3,defoliated,1893,0.6972306627820487,[[397.758   521.4536  441.58215 588.06165]],"{'size': [672, 1008], 'counts': b'j[V8=`d08I5K5L3M3M3N2N1O2N1O2N1O2N0O3M2N1O1O2N10O11O00N21O00001O1=D2L000O2O0O8I6J2M3M5K3M]ac;'}",0.8983119,419.5,118.5,False,True,04,08,_280-8,06,326.5,0.06930272108843537
7,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0400000008.jpg,late_planting,tb1gt1ra3,defoliated,1695,0.6087603951272157,[[394.87344 356.62592 430.01782 433.4548 ]],"{'size': [672, 1008], 'counts': b'QmT8>:D^c0o0Y\\O\\O]c0X1L4K4M2N2N2M5L101N1001O2N3M3M2N1O2N2N3M5K8H5K3M2N2N2M4L5K6IRbk;'}",0.88037986,412.5,277.0,False,False,04,08,_280-8,06,1119.0,0.2378826530612245
0,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0500000008.jpg,late_planting,tb1gt1ra3,defoliated,1223,0.8129182670557469,[[473.68283 414.23373 504.4588  470.1862 ]],"{'size': [672, 1008], 'counts': b'd_g9h0Td07K5L2N2M3O0O2N100O1O1O100O100O1O10O1O100N2O2M4L5K4K6I6JeoZ:'}",0.99112445,488.0,228.5,False,True,05,08,_280-8,06,1105.0,0.234906462585034
1,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0500000008.jpg,late_planting,tb1gt1ra3,defoliated,2260,0.7032794744842771,[[401.0166  402.27615 438.94058 486.11395]],"{'size': [672, 1008], 'counts': b'dWX8k0Qd09H5L5K5K4L4M2M3N2N1O2N1N3I6N200O1001O1O1O3M2N1N3N0O2O1N2N3M2M4I7H9H9Dide;'}",0.99018645,419.5,228.5,False,True,05,08,_280-8,06,1105.0,0.234906462585034
2,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0500000008.jpg,late_planting,tb1gt1ra3,defoliated,2464,0.7686163459923057,[[402.11124 571.5595  446.1397  650.2317 ]],"{'size': [672, 1008], 'counts': b']fY8k0Rd09H4L5K4M3M2N2N1O3N2M3N2N2N2N2N1O1O0010O00001O1O001O1O1O1O2N1O1O2N2N2N3L<C7H7H8Flk`;'}",0.98994946,424.0,60.5,False,True,05,08,_280-8,06,97.0,0.020620748299319726
3,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0500000008.jpg,late_planting,tb1gt1ra3,defoliated,1580,0.8109903503598594,[[450.5326  403.44742 486.78864 465.18845]],"{'size': [672, 1008], 'counts': b'_\\X99_d0a0D7J5K4M3M3L3N1O2L3O2N100001O1O1O001O1O0O2O1O1O1N2M3N2M4M4M2M3L6Ieif:'}",0.9863014,467.5,237.5,False,True,05,08,_280-8,06,1159.0,0.2463860544217687
4,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0500000008.jpg,late_planting,tb1gt1ra3,defoliated,971,0.7675633561397853,[[459.03952 155.74979 486.15076 205.44785]],"{'size': [672, 1008], 'counts': b'_\\]9?[d0<H6I4N2M3M2O1O2O000010O1O1O1O2N2N2N3M3M2N3L2O3L3M6IU\\f:'}",0.9782955,472.0,491.5,False,False,05,08,_280-8,06,2683.0,0.5703656462585034
5,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0500000008.jpg,late_planting,tb1gt1ra3,defoliated,1746,0.7244924884124715,[[429.7559  169.4648  469.10764 240.97786]],"{'size': [672, 1008], 'counts': b'Y\\j8<_d0<G5K4M3M3L4M3D;M3N2O1O1O010O11N1O3M101N1O1O1O1O2N1O1O1O2M3N4K4L3L4M3L6K7H8GQ`Q;'}",0.972582,449.0,465.0,False,False,05,08,_280-8,06,2524.0,0.5365646258503401
0,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0600000008.jpg,late_planting,tb1gt1ra3,defoliated,1699,0.7470561603465885,[[430.50378 602.9905  469.87448 668.3977 ]],"{'size': [672, 1008], 'counts': b'f^k89cd0>D7I5L3M4K4L4D;N2O0O1001O001O1O1O3M2N2N1O1O1O1O1O1O1O1O1O1O2M2M4M3M6EY]R;'}",0.97850025,448.5,36.5,False,True,06,08,_280-8,06,-10.5,-0.0021258503401360546
1,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0600000008.jpg,late_planting,tb1gt1ra3,defoliated,1072,0.7558899202283033,[[458.87485 593.30646 486.44043 646.97473]],"{'size': [672, 1008], 'counts': b'Uj]98cd0a0_O7K4M5L3L4N0O2O000010O1O010O1O2N2N3M2N3L2O1N2N3L7Fine:'}",0.97667795,472.0,52.5,False,True,06,08,_280-8,06,101.5,0.02147108843537415
2,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0600000008.jpg,late_planting,tb1gt1ra3,defoliated,741,0.7800936723480238,[[436.4008  238.817   462.93216 284.47156]],"{'size': [672, 1008], 'counts': b'fPo8?`d06J5L2M4L3N2N2N1O10O1O1O2N1O1O2N1O2N2M3N3M2M3M4JgQV;'}",0.88940036,449.0,410.0,False,False,06,08,_280-8,06,2604.0,0.5535714285714286
