,image_id,planting_date,genotype,treatment,pistil_area,pistil_circularity,bbox,segm,confidence,center_x,center_y,perimeter_intersect,possible_overlap,scan_position,scan_angle,plant_id,total_scans_for_sample,y_pos_all_overlapped,y_pos_all_overlapped_len_standardized
5,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/no_treatment/gt1ra3_282-1~0100000008.jpg,late_planting,gt1ra3B73,no_treatment,2981,0.6730201020672155,[[450.6013  178.61443 498.0133  273.79477]],"{'size': [672, 1008], 'counts': b'PVX9e0Xd08J3M3M3M2O3L3M3K5E:L4N3L3N2M3K4I7O101N11O001O1O1O1O1O2N1O3M2N4L4K3N3M2N1O2N2M2O2M3J6E;F<GQT_:'}",0.96920735,473.5,445.0,False,False,01,08,_282-1,09,624.0,0.09285714285714286
6,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/no_treatment/gt1ra3_282-1~0100000008.jpg,late_planting,gt1ra3B73,no_treatment,1232,0.7010088488150943,[[576.78577 304.5104  617.58734 361.54227]],"{'size': [672, 1008], 'counts': b'edk;7fd05L4L3M4L3N2M3N2N1O100O1O100O100O1O10O0010O00000O1000O1O1O1O1N3N1O2M3M2N4K5KaYP8'}",0.95111823,597.0,340.5,False,False,01,08,_282-1,09,415.0,0.061755952380952384
7,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/no_treatment/gt1ra3_282-1~0100000008.jpg,late_planting,gt1ra3B73,no_treatment,3601,0.6249140181152011,[[412.11154 172.90674 462.4727  281.07263]],"{'size': [672, 1008], 'counts': b'Qb^81fd0Q1VO?B8H8H8H7I5K4L3M3N1N3N1O1O1O1O1O10O01O11N1O2N3M2O2M2N3M2N2N3M3M3M3M5K3M3M3M2M7J6J6I8G6G:ETQX;'}",0.93008494,435.0,445.5,False,False,01,08,_282-1,09,625.0,0.09300595238095238
8,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/no_treatment/gt1ra3_282-1~0100000008.jpg,late_planting,gt1ra3B73,no_treatment,2873,0.6619516526266034,[[538.97284 486.47    580.8237  580.09186]],"{'size': [672, 1008], 'counts': b'PmR;8`c0Jf\\O]1cb0k0L5L4L3M3M2N1O000001O7I1O10O0001O001O001N2O001O1N2N2N2N2M3M3N2N3L3N3K5J5K7Hl[h8'}",0.8826205,559.5,139.0,False,True,01,08,_282-1,09,12.0,0.0017857142857142857
0,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/no_treatment/gt1ra3_282-1~0200000008.jpg,late_planting,gt1ra3B73,no_treatment,1737,0.7460090804539081,[[460.41113 428.29956 498.19022 495.26288]],"{'size': [672, 1008], 'counts': b'ko^98Td0i0H6K3M3N1N3N1O2N1N2O1O1N2L4O100001O2N3M3M3M2N2N1O1N2O1O001N3N1N3M3M4K5KaW^:'}",0.98362136,479.0,209.5,False,True,02,08,_282-1,09,362.5,0.05386904761904762
1,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/no_treatment/gt1ra3_282-1~0200000008.jpg,late_planting,gt1ra3B73,no_treatment,2499,0.6729310449245437,[[511.12323 539.6154  555.8809  627.48145]],"{'size': [672, 1008], 'counts': b'hb`:8`d0>H7I4L3M4M2M3L3N2N3L3L4O1O1O1M3J6I7N2N200O11O001O1O1O2N1O2N3M3L3N3L3M4L3M4K5L4J7G;CjfX9'}",0.9691059,533.0,87.5,False,True,02,08,_282-1,09,-3.5,-0.0004464285714285714
2,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/no_treatment/gt1ra3_282-1~0200000008.jpg,late_planting,gt1ra3B73,no_treatment,2272,0.7414942098543285,[[533.56494 341.2513  573.7481  421.02655]],"{'size': [672, 1008], 'counts': b'Pjn:;bd0;F;E6I5M3L2M4M2O1N2M3M3L4M3O1O100O100000000001O1O1O1O0O2O2N2N2M4L3K4K6I5M5KcSm8'}",0.9642637,553.0,288.5,False,False,02,08,_282-1,09,599.5,0.08913690476190476
3,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/no_treatment/gt1ra3_282-1~0200000008.jpg,late_planting,gt1ra3B73,no_treatment,2273,0.8214866407631448,[[483.36047 244.44269 525.37787 315.0771 ]],"{'size': [672, 1008], 'counts': b'glm9l0Pd06K4M3L4N1N2N3M2M4M2N2O1O2N1O10000O10000O1001O0O101O000O2O0O2N2N2O1N4M3M4J6J4K7Iafl9'}",0.96314716,504.0,391.5,False,False,02,08,_282-1,09,908.5,0.1351190476190476
4,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/no_treatment/gt1ra3_282-1~0200000008.jpg,late_planting,gt1ra3B73,no_treatment,2005,0.6488652440969228,[[441.0657    87.038795 479.30417  166.96802 ]],"{'size': [672, 1008], 'counts': b'ojR9k0Rd09lNUOc]OQ1Zb0SO`]OR1]b0RO^]OP1bb0h0O1O0001O010O1O001O1O2N2N2N4L2N3M1O002N1O1N2O001M3L4L4M4M3N6HnPk:'}",0.9526475,460.5,543.0,False,False,02,08,_282-1,09,1363.0,0.20282738095238095
5,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/no_treatment/gt1ra3_282-1~0200000008.jpg,late_planting,gt1ra3B73,no_treatment,2029,0.7540710945329498,[[411.42288 226.87285 453.51636 298.6911 ]],"{'size': [672, 1008], 'counts': b'dm_8a0Zd0c0_O7K4M3L4M3L3N1N2O1O1N101O01O001O1O1O1O001O1O00N23M6J2M2O1N2O2N2M4L5K4L5J6Gen[;'}",0.9270763,433.0,408.0,False,False,02,08,_282-1,09,958.0,0.1425595238095238
6,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/no_treatment/gt1ra3_282-1~0200000008.jpg,late_planting,gt1ra3B73,no_treatment,3350,0.603902171161393,[[487.93405 520.72705 535.55444 623.7307 ]],"{'size': [672, 1008], 'counts': b'SjP:6ed0;G8H8H7I7J5K5K4L4L3M3L3N3M2M3N2M4M2O1N2O1N2O1O100O1O1000000000000OM4K5K5N2L4M3]Oc]O]Ncb0\\1d0I7M3SOa\\OKmc02X\\OL_d0Ooke9'}",0.9027521,511.0,100.0,False,True,02,08,_282-1,09,34.0,0.00505952380952381
7,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/no_treatment/gt1ra3_282-1~0200000008.jpg,late_planting,gt1ra3B73,no_treatment,1956,0.7390667724606932,[[502.4523   72.29914 543.1038  142.59677]],"{'size': [672, 1008], 'counts': b'XVZ:h0Ud05K5L3M3M4L3N3J5M2O1O1O100O101M2O1O1O1O2OO3N2N2M4M3L5L2N2M2O2N1O2N2N2N3L4L4K6J^Qa9'}",0.8981301,522.5,565.0,False,False,02,08,_282-1,09,1429.0,0.21264880952380952
0,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/no_treatment/gt1ra3_282-1~0300000008.jpg,late_planting,gt1ra3B73,no_treatment,1877,0.6931574372952799,[[443.27127 515.238   479.917   584.71954]],"{'size': [672, 1008], 'counts': b'WmS9k0Uc0[O\\]OP1ab0TOY]OQ1db0ROX]OQ1gb0e0N10000001O00001O010O1O2N1O3M2N2N2N1O0O3N1O1O2N1N3M2N3L4M3M4K9Eeni:'}",0.98598945,461.5,122.0,False,True,03,08,_282-1,09,222.0,0.033035714285714286
1,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/no_treatment/gt1ra3_282-1~0300000008.jpg,late_planting,gt1ra3B73,no_treatment,2084,0.8084362665132159,[[504.18692 507.8791  544.344   575.11444]],"{'size': [672, 1008], 'counts': b'\\m[:e0Vd08K7I6K5K5K6J3N1O1N10000010O00001O0000000O1000001O00001O1O1O1M3N3K5K5J6K6I9Bco_9'}",0.9778155,524.0,130.0,False,True,03,08,_282-1,09,254.0,0.037797619047619045
2,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/no_treatment/gt1ra3_282-1~0300000008.jpg,late_planting,gt1ra3B73,no_treatment,1612,0.7533183458516555,[[468.07065 363.9684  502.77234 428.8525 ]],"{'size': [672, 1008], 'counts': b']Ud9d0Xd06K5K4N3L4L3N2M2O1N2O1O1O2N1O100O1O1O1O100O1000O100O1O?@4L5J5L9Dke[:'}",0.97745174,485.0,275.0,False,False,03,08,_282-1,09,834.0,0.12410714285714286
3,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/no_treatment/gt1ra3_282-1~0300000008.jpg,late_planting,gt1ra3B73,no_treatment,2969,0.7618528822759096,[[371.05008   0.      426.77057  74.17501]],"{'size': [672, 1008], 'counts': b'lTd78bd07D<L7I5L3O2M2O000O4M1O1O004L:F4L000000001O0000001O00000010O001O001O1O1O2N1O1O2N2N1O2M4M3M3M3M3M3M3L4M4K>AXlm;'}",0.96889055,398.5,635.0,False,False,03,08,_282-1,09,2274.0,0.33839285714285716
4,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/no_treatment/gt1ra3_282-1~0300000008.jpg,late_planting,gt1ra3B73,no_treatment,2516,0.5680370938614941,[[368.1347  272.378   412.36804 366.04477]],"{'size': [672, 1008], 'counts': b'k]b7U1hc09I7J4J5M4K4M3M1O2N1O10000001O00100O001O000O1O1O1O00N10O127I>B3L2N2gN`\\On0lc0M2N4L3L4L2M3I[^W<'}",0.95581305,389.5,352.0,False,False,03,08,_282-1,09,1142.0,0.1699404761904762
5,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/no_treatment/gt1ra3_282-1~0300000008.jpg,late_planting,gt1ra3B73,no_treatment,3146,0.6444398056140485,[[392.91547 262.20883 438.2617  367.1773 ]],"{'size': [672, 1008], 'counts': b'TVR8h0Sd0c0_O=B8F8I6M3N3N1O1O1O103M3M00O1O2O0O2O1O1N1O1O3M2N1O2N2N1O2N2N2N1O2N2N1N3N2M3N3L5J8G<WOS]f;'}",0.9538785,414.5,356.5,False,False,03,08,_282-1,09,1160.0,0.17261904761904762
6,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/no_treatment/gt1ra3_282-1~0300000008.jpg,late_planting,gt1ra3B73,no_treatment,1901,0.7479817148890987,[[436.7858  205.84573 474.23315 278.844  ]],"{'size': [672, 1008], 'counts': b'Teo8f0Qd0?H6J5K5L5J6K3M2O1O0001O1O1O2N1O2N1O2N1O1O2N001N2O1N2N2M3N2N1O2M4L5L6FdVn:'}",0.9520071,455.5,429.5,False,False,03,08,_282-1,09,1452.0,0.21607142857142858
7,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/no_treatment/gt1ra3_282-1~0300000008.jpg,late_planting,gt1ra3B73,no_treatment,1727,0.7073925074594233,[[488.61804 180.53883 523.2422  246.98239]],"{'size': [672, 1008], 'counts': b'USQ:P1lc09K5K3O000N01OO1O1M3O1O1N200O2N100O1O100000O10001N3M4L4L3L4L6J6J8G_Rn9'}",0.9519276,505.5,456.5,False,False,03,08,_282-1,09,1560.0,0.23214285714285715
8,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/no_treatment/gt1ra3_282-1~0300000008.jpg,late_planting,gt1ra3B73,no_treatment,1491,0.7128335243100262,[[360.27618   18.560566 399.97644   82.237915]],"{'size': [672, 1008], 'counts': b'hm\\7:ed05K8H5L3L7J3L3N1O2N1O2O0O1O10000O2O0O1O10O2O0O1O4L2N3M3M2N3M2M3N3K5K3L7HXX`<'}",0.94630426,379.0,623.0,False,False,03,08,_282-1,09,2226.0,0.33125
9,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/no_treatment/gt1ra3_282-1~0300000008.jpg,late_planting,gt1ra3B73,no_treatment,1827,0.8145895792985379,[[272.2438  564.2833  315.89746 622.11505]],"{'size': [672, 1008], 'counts': b'mfc5a0^d04L3M3N2M4M1O2N2N1O2N2O1N1O2N1N2N2O1N1O101N100000000001O001O1O2N1O2M3N3M2M4L5J7H;D\\VV>'}",0.90848243,293.5,79.0,False,True,03,08,_282-1,09,50.0,0.00744047619047619
10,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/no_treatment/gt1ra3_282-1~0300000008.jpg,late_planting,gt1ra3B73,no_treatment,2024,0.6890537593006889,[[535.1555  498.65683 572.78375 579.3226 ]],"{'size': [672, 1008], 'counts': b'lmP;3kd0h0WO6E;E;G8H7M3N10000N2O2O00O2O1O3M1O2N1N2O1N2O1M3N2M3O1N2N2N3K5J7H;Cbcm8'}",0.90663064,554.0,132.5,False,True,03,08,_282-1,09,264.0,0.039285714285714285
11,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/no_treatment/gt1ra3_282-1~0300000008.jpg,late_planting,gt1ra3B73,no_treatment,2550,0.5646429766849304,[[517.076   153.85559 556.8731  258.55948]],"{'size': [672, 1008], 'counts': b'ejd:1jd0:G5L4L4H7YOg0J6L5L3N2O1O1M3E;H8N2O100O1000000000O2O0O2M3M3N2M4J6K5G:G:CjSY9'}",0.8830997,536.5,466.5,False,False,03,08,_282-1,09,1600.0,0.23809523809523808
0,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/no_treatment/gt1ra3_282-1~0400000008.jpg,late_planting,gt1ra3B73,no_treatment,1322,0.8651910681707254,[[495.4893  342.50345 532.3185  392.50314]],"{'size': [672, 1008], 'counts': b'[kU:8ed06K4L5K6J7I3M3N2O0O100O2O000000000O11O00000000000O2N2N2N2M4L4L4K6J7Hjeh9'}",0.9813285,513.0,304.5,False,False,04,08,_282-1,09,1256.5,0.1869047619047619
1,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/no_treatment/gt1ra3_282-1~0400000008.jpg,late_planting,gt1ra3B73,no_treatment,2651,0.705528035258864,[[455.01093 148.31989 496.271   234.00237]],"{'size': [672, 1008], 'counts': b'jhZ9m0ic0e0C4M3N1N101O001O0DYN]]Oi1_b0>O2N1O1O100O100000000001O001O1N2O2N2M4L5L4K3M3M3M3M5J8G=B:Bli_:'}",0.96923256,475.0,480.0,False,False,04,08,_282-1,09,2134.0,0.3175595238095238
2,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/no_treatment/gt1ra3_282-1~0400000008.jpg,late_planting,gt1ra3B73,no_treatment,2026,0.6708440027772825,[[408.66592   23.947617 445.03665  103.31341 ]],"{'size': [672, 1008], 'counts': b'jS]8f0Wd05L5K5K6J8D:@<N3N10000001O001O1O1O1O2N2N4L2N1O1O1N2O1O2N1O2M3L5J7H;CS]a;'}",0.96777314,427.0,608.0,False,False,04,08,_282-1,09,2774.0,0.412797619047619
3,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/no_treatment/gt1ra3_282-1~0400000008.jpg,late_planting,gt1ra3B73,no_treatment,2039,0.7858558842439509,[[487.12253 593.2529  523.7719  666.45355]],"{'size': [672, 1008], 'counts': b'\\VP:f0Ud0:I6I7I6M3L2N3N1N100O2N10000O100O1O10000O10000000O1O101M3N3M7H5L3L6H:Efem9'}",0.9613308,504.5,40.5,False,True,04,08,_282-1,09,-63.5,-0.009375
4,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/no_treatment/gt1ra3_282-1~0400000008.jpg,late_planting,gt1ra3B73,no_treatment,3436,0.7509841789386298,[[354.83545 136.42232 408.91473 224.02919]],"{'size': [672, 1008], 'counts': b'diY79_d0>F:F8UOj0L3M4M3M3M2N1O10O0000001O1O1O002N001O1O1O1O0O2O1O1O00101N1O001O1O001O1O0O2O002M2O2N2M3N2M4M3L4M8DWmX<'}",0.95961195,382.0,491.5,False,False,04,08,_282-1,09,2191.5,0.3260416666666667
5,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/no_treatment/gt1ra3_282-1~0400000008.jpg,late_planting,gt1ra3B73,no_treatment,1257,0.8754384507601044,[[483.19003   21.30722  518.3066    69.996185]],"{'size': [672, 1008], 'counts': b'^em9<`d07J5K4M3L3M3N2O1O1O2O000O2O00000001O000O101O01OO2O0O2O1N2N3M3M3L6Jl`Q:'}",0.9566073,500.5,628.0,False,False,04,08,_282-1,09,2874.0,0.4276785714285714
6,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/no_treatment/gt1ra3_282-1~0400000008.jpg,late_planting,gt1ra3B73,no_treatment,2261,0.6143503253113634,[[408.19604 314.98303 443.94778 402.89804]],"{'size': [672, 1008], 'counts': b'[S\\81^d0k0^O<YOmNT]O\\1fb0d0K5L4L3M2N100000O8H2N1O0000001O0000001O1O001N2O1N2M3M3E<L3J8K7_O^ia;'}",0.94742936,425.5,313.5,False,False,04,08,_282-1,09,1301.5,0.19360119047619048
7,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/no_treatment/gt1ra3_282-1~0400000008.jpg,late_planting,gt1ra3B73,no_treatment,1583,0.6725444222998838,[[509.47284   17.016161 543.476     87.914925]],"{'size': [672, 1008], 'counts': b'kg^:7ed0b0B2L3K5M2N3M2O2M2N3K4I7M3N2N2O10000001N100O2O0N3M3M3L4K7J<C;Cjha9'}",0.9461553,525.5,619.5,False,False,04,08,_282-1,09,2831.5,0.4212797619047619
8,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/no_treatment/gt1ra3_282-1~0400000008.jpg,late_planting,gt1ra3B73,no_treatment,2780,0.573956224576416,[[520.82715 301.23624 558.9396  404.13544]],"{'size': [672, 1008], 'counts': b'Wcg:4hd08G7jNBc]Ob0Ub0O[]O8`b0V1K5K5J6G9L4O1O2N1O10O10000000000O101N2N1N3N2M3N2M4K5J7G:F9Bb0WOY[V9'}",0.945438,540.5,319.5,False,False,04,08,_282-1,09,1331.5,0.19806547619047618
9,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/no_treatment/gt1ra3_282-1~0400000008.jpg,late_planting,gt1ra3B73,no_treatment,1638,0.5809882161149645,[[458.06992 460.09573 491.87613 529.867  ]],"{'size': [672, 1008], 'counts': b'df]9e0Vd07K5K4M3L3N3N1N3_OfNX]O\\1gb0?1TNT]Ob1kb0[NT]Oj1mb0UNV]Oh1jb0WNW]Oi1Pc0000O10000N20O01O02O0N2N3L4I8G9J7IYjb:'}",0.937372,474.5,177.0,False,True,04,08,_282-1,09,619.0,0.09211309523809524
10,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/gt1ra3B73/no_treatment/gt1ra3_282-1~0400000008.jpg,late_planting,gt1ra3B73,no_treatment,2819,0.6633185448773022,[[378.68222 405.80832 428.40524 495.44775]],"{'size': [672, 1008], 'counts': b'jSi7m0Rd05K3M5L3M4L4L2O5J2O1O3L4N1N5K1O0O100O01O100O1O1O001O2N1O1O1O1O1O1O2N1O2N1N4M3M2M5L4K4M4L4K6J8GWjl;'}",0.91893524,402.5,221.5,False,True,04,08,_282-1,09,841.5,0.12514880952380952
