,image_id,planting_date,genotype,treatment,pistil_area,pistil_circularity,bbox,segm,confidence,center_x,center_y,perimeter_intersect,possible_overlap,scan_position,scan_angle,plant_id,total_scans_for_sample,y_pos_all_overlapped,y_pos_all_overlapped_len_standardized
3,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0200000008.jpg,late_planting,tb1gt1ra3,defoliated,2014,0.8427328647101068,[[422.0167  276.21878 462.41116 342.3437 ]],"{'size': [672, 1008], 'counts': b']We8?\\d0=F6J4M3M3L4N1N2N3M1O2N101N1O100O10O010000O10000001O001O1N2O1N2M4L3N3L4J6J7GneV;'}",0.9825891,441.0,362.5,False,False,02,08,_280-8,06,821.5,0.17453231292517007
4,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0200000008.jpg,late_planting,tb1gt1ra3,defoliated,2917,0.7578818653467997,[[476.13028 317.24088 524.8165  406.72363]],"{'size': [672, 1008], 'counts': b'S\\i9`0[d0;G7J7G:H5L4K3M3M3N1N2N3N101N101O1O1N11O00001O1O001O1O1O001O1O1O0O2E]]OUNfb0i1:N2O2L3N3L3L5L4M4N3L5IkXm9'}",0.96090704,500.0,307.5,False,False,02,08,_280-8,06,656.5,0.13945578231292516
5,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0200000008.jpg,late_planting,tb1gt1ra3,defoliated,1542,0.8013967220835664,[[493.49738 348.05075 527.9945  409.1894 ]],"{'size': [672, 1008], 'counts': b'iaT:c0Wd0<F6M3L3L3N3M2O1N10100O1000000O10000000000000O1O1N3N2L5J6K5J6K6HiYk9'}",0.94700253,510.0,293.0,False,False,02,08,_280-8,06,613.0,0.13031462585034015
6,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0200000008.jpg,late_planting,tb1gt1ra3,defoliated,1638,0.8042247204739256,[[453.67505 108.5135  488.35294 171.42639]],"{'size': [672, 1008], 'counts': b'VRZ9b0Wd0<G7J5L3M3N2M2O2N101N100100O1O100O0001O0001O001O001O2N1N3N2L5J6J7IlSe:'}",0.9102232,470.5,532.5,False,False,02,08,_280-8,06,1331.5,0.28295068027210885
1,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0300000008.jpg,late_planting,tb1gt1ra3,defoliated,2780,0.8054037172928376,[[410.07437  64.8139  456.80588 146.70842]],"{'size': [672, 1008], 'counts': b'gS_8<ad0<E`0@8H5L3M3M3M3M3N1N2N2N1O2N2O0O100O100001O001O0O2O1N2O001N2O1O2N1N2N2N3N1N4K5K5I8G=@Q`Y;'}",0.99222773,434.5,566.5,False,False,03,08,_280-8,06,2000.0,0.42517006802721086
2,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0300000008.jpg,late_planting,tb1gt1ra3,defoliated,1982,0.8051364520142371,[[442.331   223.80841 478.4993  294.22433]],"{'size': [672, 1008], 'counts': b'nYR9=\\d0?E7I7J4L5L2M3N2N2N2N1O2N1O1O100001O1O1O001O1O1O001O1O1O1N3N2M3L5J7K5GXbk:'}",0.9921095,459.5,412.5,False,False,03,08,_280-8,06,1384.0,0.2942176870748299
4,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0300000008.jpg,late_planting,tb1gt1ra3,defoliated,2844,0.5462612141335181,[[386.9767  220.21645 433.69473 328.42172]],"{'size': [672, 1008], 'counts': b'`kP8d0kc0h0F9G8H9XOi0F5M2O1O0010O1O1O2N2N3M2N3M5K5K3M2M3N2N1N3N1N3N3M2N3M2N3M3M3L4M5K5J4L4L5IaQi;'}",0.9731439,411.5,396.5,False,False,03,08,_280-8,06,1320.0,0.28061224489795916
5,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0300000008.jpg,late_planting,tb1gt1ra3,defoliated,2670,0.5269840372427204,[[483.91113 307.97064 517.25305 417.36298]],"{'size': [672, 1008], 'counts': b'jom9R1ic07J5J6H7J7J5J6M3L4M3N2O1IZMS^Og2ga0<O1O1000000O10000001O1O3L5J6I=Ab0]Oc0\\Oo`R:'}",0.93809575,499.5,308.5,False,False,03,08,_280-8,06,968.0,0.20578231292517007
0,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0400000008.jpg,late_planting,tb1gt1ra3,defoliated,2361,0.7648552463769194,[[403.21906 140.28723 445.17575 214.71555]],"{'size': [672, 1008], 'counts': b'jXY8k0Qd09I5K5K3N011N2N2O2M4M4L2N2N1O1O2N00100O0001O001O1O1O0O2O1O2M2O1O2N3L4L5K5J6J6I8DcYa;'}",0.99515754,424.0,495.5,False,False,04,08,_280-8,06,2211.5,0.4700255102040816
1,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0400000008.jpg,late_planting,tb1gt1ra3,defoliated,1831,0.8481149218472275,[[435.38736 345.1973  473.70978 408.3708 ]],"{'size': [672, 1008], 'counts': b'[_n8`0\\d0:H6J5K5L4L3M2N3M2O1N2O1O1O00000001O001O001O001O1N2O1O1N2O1N3M3M3M3M4K6I`0ZOXRn:'}",0.9950407,454.5,295.0,False,False,04,08,_280-8,06,1209.0,0.257015306122449
3,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0400000008.jpg,late_planting,tb1gt1ra3,defoliated,2090,0.642221384454253,[[479.41464 171.80385 516.0325  257.97156]],"{'size': [672, 1008], 'counts': b'VWk9>_d06I6K4J7J5H8I7K4L4L4M3N2N2O1N3N10000O10000001N100O2M4L4M6H7I8G<D<CcoS:'}",0.98778707,496.5,457.5,False,False,04,08,_280-8,06,2021.5,0.4296343537414966
4,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0400000008.jpg,late_planting,tb1gt1ra3,defoliated,1247,0.7837835061223559,[[463.6422  355.01175 495.58075 412.4018 ]],"{'size': [672, 1008], 'counts': b'Ql`9<^d0<J1M4M2M3N2L4L3M3O2M2O2N100O10O10O10O1O1O1O2M3M3N2L5L6J9F]n`:'}",0.980771,478.5,288.0,False,False,04,08,_280-8,06,1174.0,0.2495748299319728
5,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0400000008.jpg,late_planting,tb1gt1ra3,defoliated,1524,0.8545943648301968,[[401.85413   0.      436.38342  49.38599]],"{'size': [672, 1008], 'counts': b'[jW8b0Xd0;H6L4M2N3L2O2N001O00000000000000000000000000000000000001N1O2M3K9@S\\g;'}",0.9788392,418.5,648.0,True,False,04,08,_280-8,06,2974.0,0.6322278911564626
7,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0400000008.jpg,late_planting,tb1gt1ra3,defoliated,1695,0.6087603951272157,[[394.87344 356.62592 430.01782 433.4548 ]],"{'size': [672, 1008], 'counts': b'QmT8>:D^c0o0Y\\O\\O]c0X1L4K4M2N2N2M5L101N1001O2N3M3M2N1O2N2N3M5K8H5K3M2N2N2M4L5K6IRbk;'}",0.88037986,412.5,277.0,False,False,04,08,_280-8,06,1119.0,0.2378826530612245
4,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0500000008.jpg,late_planting,tb1gt1ra3,defoliated,971,0.7675633561397853,[[459.03952 155.74979 486.15076 205.44785]],"{'size': [672, 1008], 'counts': b'_\\]9?[d0<H6I4N2M3M2O1O2O000010O1O1O1O2N2N2N3M3M2N3L2O3L3M6IU\\f:'}",0.9782955,472.0,491.5,False,False,05,08,_280-8,06,2683.0,0.5703656462585034
5,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0500000008.jpg,late_planting,tb1gt1ra3,defoliated,1746,0.7244924884124715,[[429.7559  169.4648  469.10764 240.97786]],"{'size': [672, 1008], 'counts': b'Y\\j8<_d0<G5K4M3M3L4M3D;M3N2O1O1O010O11N1O3M101N1O1O1O1O2N1O1O1O2M3N4K4L3L4M3L6K7H8GQ`Q;'}",0.972582,449.0,465.0,False,False,05,08,_280-8,06,2524.0,0.5365646258503401
2,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_280-8~0600000008.jpg,late_planting,tb1gt1ra3,defoliated,741,0.7800936723480238,[[436.4008  238.817   462.93216 284.47156]],"{'size': [672, 1008], 'counts': b'fPo8?`d06J5L2M4L3N2N2N1O10O1O1O2N1O1O2N1O2N2M3N3M2M3M4JgQV;'}",0.88940036,449.0,410.0,False,False,06,08,_280-8,06,2604.0,0.5535714285714286
0,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_281-2~0000000008.jpg,late_planting,tb1gt1ra3,defoliated,1502,0.7816182866658993,[[550.9296  155.48178 584.10175 219.24294]],"{'size': [672, 1008], 'counts': b'j]Z;f0Ud08J5L4L3M2N3N1N3N2N1O1O1O1O1O100O1O100001N101N3L3N2M4J6J7G9Ghgf8'}",0.9955568,567.0,484.0,False,False,00,08,_281-2,07,484.0,0.0900297619047619
1,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_281-2~0000000008.jpg,late_planting,tb1gt1ra3,defoliated,1472,0.8419231229440625,[[504.83438 171.73627 543.29834 226.7265 ]],"{'size': [672, 1008], 'counts': b'oW\\:;ad09H6J6K4M2M4M3N1N2O1O1O1O001O01O001O001O001O1O001O2M3N1O2N1O2M4M3L6J7I5K^n`9'}",0.9950401,524.0,472.5,False,False,00,08,_281-2,07,472.5,0.08779761904761904
2,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_281-2~0000000008.jpg,late_planting,tb1gt1ra3,defoliated,2029,0.8111324310529366,[[523.2744  145.58797 562.15027 216.09291]],"{'size': [672, 1008], 'counts': b'dQh:9ad0=C:I5L3M4L3N2N3M2M4M4M0O1O1O100O100O100000O101O001N101O1O1N2M3M4K5K5L4L6Hm`T9'}",0.9949851,542.5,491.0,False,False,00,08,_281-2,07,491.0,0.09133184523809523
3,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_281-2~0000000008.jpg,late_planting,tb1gt1ra3,defoliated,1927,0.8652030832707432,[[512.66205 389.13818 552.5509  455.1207 ]],"{'size': [672, 1008], 'counts': b'XRa:7^d0`0G7K5K4L4M3M3L3N2N2N2O0O2O0O10000000000001O001O001O1N101N1O2N2N2M3N2M4L4K8_O_kZ9'}",0.99322814,532.0,248.0,False,False,00,08,_281-2,07,248.0,0.046130952380952384
4,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_281-2~0000000008.jpg,late_planting,tb1gt1ra3,defoliated,1479,0.855462416840945,[[541.0237  399.51477 580.03937 452.80905]],"{'size': [672, 1008], 'counts': b'W^S;c0Yd08K2N1O2N1O1O1N3N1N2N2O1O1O2N101O001O01N101O000O2N100O1O1O1O1N2N2N2M4M4K6JXTi8'}",0.956461,559.5,245.5,False,False,00,08,_281-2,07,245.5,0.045572916666666664
0,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_281-2~0100000008.jpg,late_planting,tb1gt1ra3,defoliated,1788,0.848682554298042,[[477.41812 369.13007 519.5225  428.2211 ]],"{'size': [672, 1008], 'counts': b'_Rj9?]d06K5K4M5K4L3N2M3N1O1O2N10O0100O1O1000O010000O1000O100O001O1O2M2O1O2M3L5L4K5K6IVVQ:'}",0.9962239,497.5,273.5,False,False,01,08,_281-2,07,281.0,0.05226934523809524
2,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_281-2~0100000008.jpg,late_planting,tb1gt1ra3,defoliated,2206,0.8125149720534599,[[434.1578  152.975   476.49948 224.31798]],"{'size': [672, 1008], 'counts': b'adm8>\\d0<G7I6K4L4M3M4L1O2O1N4M1O1O2N1O0010O001O00001O1O1O1O1O1O1O1O1O2N1N3N2N2M4M3K6K9Goml:'}",0.9945528,455.0,482.5,False,False,01,08,_281-2,07,699.0,0.13002232142857142
3,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_281-2~0100000008.jpg,late_planting,tb1gt1ra3,defoliated,1724,0.8627078960292883,[[496.5523    31.175585 536.7375    89.95052 ]],"{'size': [672, 1008], 'counts': b'gkV:e0Xd06K3M4L3M3N2N2N2N100O2N1O1O101N100O100O01000O1000O10000O1O2N2L4L4M4K5L5J7Fgfe9'}",0.99034965,516.5,612.0,False,False,01,08,_281-2,07,958.0,0.17819940476190477
5,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_281-2~0100000008.jpg,late_planting,tb1gt1ra3,defoliated,1345,0.8384186884600838,[[407.85495 182.57552 451.58847 232.11667]],"{'size': [672, 1008], 'counts': b'ja^8>ad0<E3M3M2N2N1O2N1O2N1O100O10O010O00001O001O001O1N101O1O1O1O1N3N2M3N2M4L4L5J[o];'}",0.9890449,430.5,464.0,False,False,01,08,_281-2,07,662.0,0.12313988095238096
6,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_281-2~0100000008.jpg,late_planting,tb1gt1ra3,defoliated,1169,0.8013209423254808,[[553.9361  207.95027 586.05585 261.89728]],"{'size': [672, 1008], 'counts': b'bi[;9_d0;H7K4M3N2M3N1N2O2N100O1O1O10O01O10O0O2O1O1N2N2N2N3M3L4L5K5J[\\e8'}",0.98793155,569.0,437.0,False,False,01,08,_281-2,07,608.0,0.1130952380952381
7,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_281-2~0100000008.jpg,late_planting,tb1gt1ra3,defoliated,1882,0.8534297344941513,[[532.1513    79.820526 571.4654   146.46123 ]],"{'size': [672, 1008], 'counts': b'^lm:h0Td08J4K4M3N2M3N1O2M201N1O1O100O1O10000O1O1000000001N101N2N2N1O2M3M4K4L5K6J8Fmen8'}",0.9839701,551.5,557.0,False,False,01,08,_281-2,07,848.0,0.15773809523809523
9,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_281-2~0100000008.jpg,late_planting,tb1gt1ra3,defoliated,1847,0.7750225963711005,[[518.68463 185.76097 555.36035 257.4069 ]],"{'size': [672, 1008], 'counts': b'fid:?\\d0<F7J5J8I5J5L3O0O2N101N2O000001O2N2N1O1O1O1O1O001O1N3N1O2M2O2L3M4K5K6IYRY9'}",0.9808576,536.5,448.5,False,False,01,08,_281-2,07,631.0,0.1173735119047619
10,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_281-2~0100000008.jpg,late_planting,tb1gt1ra3,defoliated,1157,0.8272985559607913,[[470.18927   34.574966 502.15765   85.936485]],"{'size': [672, 1008], 'counts': b'eTe9<bd05K5J5L5J6M1N3M2N2O0O101N10000001O001O1O1N2O2N2M4M2M3M4K5K8DVP\\:'}",0.9786597,486.0,612.0,False,False,01,08,_281-2,07,958.0,0.17819940476190477
11,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_281-2~0100000008.jpg,late_planting,tb1gt1ra3,defoliated,2726,0.6460590468985083,[[446.8216 338.1253 489.5048 430.1134]],"{'size': [672, 1008], 'counts': b'jfU9d0Xd08J8H7I5K5L4K4M2N2N2M2N2N3N1N2N2N3M2N2O2N100O10O100O2L3K6L301O1O1O001ROZ]O@gb0<\\]ODeb08^]OGfb01`]OMkc0K:Bikd:'}",0.9698693,467.0,287.5,False,False,01,08,_281-2,07,309.0,0.05747767857142857
0,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_281-2~0200000008.jpg,late_planting,tb1gt1ra3,defoliated,1809,0.8612169489887974,[[476.7153   98.99902 515.8483  159.6741 ]],"{'size': [672, 1008], 'counts': b'mTi9e0Vd0<G4K4M3M3M3N1O1O1O1O1O100O100O10000O1000000001O1N2N2O1M3N2N2N3L3N3K6J6I9EZ]S:'}",0.99316734,495.5,543.0,False,False,02,08,_281-2,07,1363.0,0.25353422619047616
6,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_281-2~0200000008.jpg,late_planting,tb1gt1ra3,defoliated,2142,0.6249272401813699,[[439.83673 248.14436 477.8055  334.4318 ]],"{'size': [672, 1008], 'counts': b'_QQ9a0Zd09I5L4K5L4M2M2N3N1M3[OiN^]OZ1_b0e0N2O1O100000O10000O2O1N2O1N4La0_O2N2N101N3M2M5K6H:DQVl:'}",0.9868238,458.0,380.0,False,False,02,08,_281-2,07,874.0,0.16257440476190477
7,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/experiments/maize_24UM/data/late_planting/tb1gt1ra3/defoliated/tb1gt1ra3_281-2~0200000008.jpg,late_planting,tb1gt1ra3,defoliated,3230,0.6901671397376189,[[404.73608 232.83173 448.30847 336.50568]],"{'size': [672, 1008], 'counts': b'XQZ89ad0o0TO8H7K4K5L7I8G6L2M2N2N2N1O2O0O100O10000001O1O001O:F1N2O1N2N2O2M2N3L4M4L3M3M4L3M3L6lN[\\O7Zk_;'}",0.983482,426.0,385.5,False,False,02,08,_281-2,07,890.5,0.16555059523809523
